word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
sailors,sailor,NOUN,1,1,Honky Tonk Women,1.0,False,1389
ticking,tick,VERB,1,1,Start Me Up,1.0,False,1390
dark,dark,ADJ,1,1,Miss You,1.0,False,1391
shuffling,shuffle,VERB,1,1,Miss You,1.0,False,1392
click,click,NOUN,1,1,Stray Cat Blues,1.0,False,1393
clack,clack,NOUN,1,1,Stray Cat Blues,1.0,False,1394
stairs,stair,NOUN,1,1,Stray Cat Blues,1.0,False,1395
spread,spread,VERB,1,1,Start Me Up,1.0,False,1396
oil,oil,NOUN,1,1,Start Me Up,1.0,False,1397
gasoline,gasoline,NOUN,1,1,Start Me Up,1.0,False,1398
smooth,smooth,ADJ,1,1,Start Me Up,1.0,False,1399
starter,starter,NOUN,1,1,Start Me Up,1.0,False,1400
compete,compete,VERB,1,1,Start Me Up,1.0,False,1401
strollin,strollin,PROPN,1,1,Honky Tonk Women,1.0,False,1402
boulevards,boulevard,NOUN,1,1,Honky Tonk Women,1.0,False,1403
riders,rider,NOUN,1,1,Start Me Up,1.0,False,1404
other,other,ADJ,1,1,Start Me Up,1.0,True,1405
heats,heat,NOUN,1,1,Start Me Up,1.0,False,1406
dilate,dilate,ADJ,1,1,Start Me Up,1.0,False,1407
lips,lip,NOUN,1,1,Start Me Up,1.0,False,1408
blotting,blot,VERB,1,1,Miss You,1.0,False,1409
fooling,fooling,NOUN,1,1,Miss You,1.0,False,1410
top,top,NOUN,1,1,Start Me Up,1.0,True,1411
tickets,ticket,NOUN,1,1,Get Off of My Cloud,1.0,False,1412
flags,flag,NOUN,1,1,Get Off of My Cloud,1.0,False,1413
windscreen,windscreen,NOUN,1,1,Get Off of My Cloud,1.0,False,1414
tail,tail,NOUN,1,1,Stray Cat Blues,1.0,False,1415
greasy,greasy,ADJ,1,1,Start Me Up,1.0,False,1416
rev,rev,VERB,1,1,Start Me Up,1.0,False,1417
double,double,ADJ,1,1,Start Me Up,1.0,False,1418
places,place,NOUN,1,1,Start Me Up,1.0,False,1419
join,join,VERB,1,1,Stray Cat Blues,1.0,False,1420
past,past,ADP,1,1,Happy,1.0,False,1421
burned,burn,VERB,1,1,Happy,1.0,False,1422
hole,hole,NOUN,1,1,Happy,1.0,False,1423
pants,pant,NOUN,1,1,Happy,1.0,False,1424
school,school,NOUN,1,1,Happy,1.0,False,1425
candy,candy,NOUN,1,1,Happy,1.0,False,1426
trade,trade,NOUN,1,1,Happy,1.0,False,1427
flinging,fling,VERB,1,1,Sway,1.0,False,1428
burial,burial,ADJ,1,1,Sway,1.0,False,1429
brought,bring,VERB,1,1,Sway,1.0,False,1430
strutting,strut,VERB,1,1,Sway,1.0,False,1431
scared,scared,ADJ,1,1,Stray Cat Blues,1.0,False,1432
brained,brain,VERB,1,1,Stray Cat Blues,1.0,False,1433
bear,bear,NOUN,1,1,Stray Cat Blues,1.0,False,1434
wilder,wilder,NOUN,1,1,Stray Cat Blues,1.0,False,1435
woke,wake,VERB,1,1,Sway,1.0,False,1436
corner,corner,NOUN,1,1,Sway,1.0,False,1437
since,since,SCONJ,1,1,Star Star,1.0,True,1438
belong,belong,VERB,1,1,Star Star,1.0,False,1439
missed,miss,VERB,1,1,Star Star,1.0,False,1440
destroyed,destroy,VERB,1,1,Sway,1.0,False,1441
notion,notion,NOUN,1,1,Sway,1.0,False,1442
circular,circular,ADJ,1,1,Sway,1.0,False,1443
scare,scare,NOUN,1,1,Stray Cat Blues,1.0,False,1444
fun,fun,PROPN,1,1,Star Star,1.0,False,1445
moving,move,VERB,1,1,Star Star,1.0,False,1446
hollywood,hollywood,PROPN,1,1,Star Star,1.0,False,1447
foam,foam,NOUN,1,1,Star Star,1.0,False,1448
beat,beat,VERB,1,1,Star Star,1.0,False,1449
ta,to,PART,1,1,Star Star,1.0,False,1450
books,book,NOUN,1,1,Star Star,1.0,False,1451
youth,youth,NOUN,1,1,Waiting On a Friend,1.0,False,1452
spent,spend,VERB,1,1,It’s All Over Now,1.0,False,1453
class,class,NOUN,1,1,It’s All Over Now,1.0,False,1454
pity,pity,NOUN,1,1,It’s All Over Now,1.0,False,1455
breakfast,breakfast,NOUN,1,1,It’s All Over Now,1.0,False,1456
relieves,relieve,VERB,1,1,Waiting On a Friend,1.0,False,1457
grieves,grieve,VERB,1,1,Waiting On a Friend,1.0,False,1458
whore,whore,NOUN,1,1,Waiting On a Friend,1.0,False,1459
guitars,guitar,NOUN,1,1,Star Star,1.0,False,1460
movie,movie,NOUN,1,1,Star Star,1.0,False,1461
stars,star,NOUN,1,1,Star Star,1.0,False,1462
tongues,tongue,NOUN,1,1,Star Star,1.0,False,1463
beneath,beneath,ADP,1,1,Star Star,1.0,False,1464
hood,hood,NOUN,1,1,Star Star,1.0,False,1465
polaroids,polaroid,NOUN,1,1,Star Star,1.0,False,1466
obscene,obscene,ADJ,1,1,Star Star,1.0,False,1467
tricks,trick,NOUN,1,1,Star Star,1.0,False,1468
fruit,fruit,NOUN,1,1,Star Star,1.0,False,1469
kinda,kinda,ADV,1,1,Star Star,1.0,False,1470
cute,cute,ADJ,1,1,Star Star,1.0,False,1471
pussy,pussy,NOUN,1,1,Star Star,1.0,False,1472
clean,clean,ADJ,1,1,Star Star,1.0,False,1473
ali,ali,PROPN,1,1,Star Star,1.0,False,1474
mcgraw,mcgraw,PROPN,1,1,Star Star,1.0,False,1475
steve,steve,PROPN,1,1,Star Star,1.0,False,1476
mcqueen,mcqueen,PROPN,1,1,Star Star,1.0,False,1477
pair,pair,ADJ,1,1,Star Star,1.0,False,1478
silver,silver,NOUN,1,1,Star Star,1.0,False,1479
screen,screen,NOUN,1,1,Star Star,1.0,False,1480
anything,anything,PRON,1,1,Star Star,1.0,True,1481
dies,die,VERB,1,1,Star Star,1.0,False,1482
dollar,dollar,NOUN,1,1,Happy,1.0,False,1483
bad,bad,ADJ,1,1,Loving Cup,1.0,False,1484
walks,walk,VERB,1,1,Loving Cup,1.0,False,1485
hillside,hillside,NOUN,1,1,Loving Cup,1.0,False,1486
brings,bring,VERB,1,1,Loving Cup,1.0,False,1487
moment,moment,NOUN,1,1,Sympathy for the Devil,1.0,False,1488
damn,damn,ADV,1,1,Sympathy for the Devil,1.0,False,1489
part,part,NOUN,1,1,Fool to Cry,1.0,True,1490
peace,peace,NOUN,1,1,No Expectations,1.0,False,1491
humble,humble,ADJ,1,1,Loving Cup,1.0,False,1492
dancing,dance,VERB,1,1,Loving Cup,1.0,False,1493
flame,flame,NOUN,1,1,Loving Cup,1.0,False,1494
nitty,nitty,PROPN,1,1,Loving Cup,1.0,False,1495
gritty,gritty,PROPN,1,1,Loving Cup,1.0,False,1496
spill,spill,VERB,1,1,Loving Cup,1.0,False,1497
beans,bean,NOUN,1,1,Loving Cup,1.0,False,1498
till,till,SCONJ,1,1,Loving Cup,1.0,False,1499
lear,lear,PROPN,1,1,Happy,1.0,False,1500
daughter,daughter,NOUN,1,1,Fool to Cry,1.0,False,1501
knee,knee,NOUN,1,1,Fool to Cry,1.0,False,1502
whispered,whisper,VERB,1,1,Fool to Cry,1.0,False,1503
allow,allow,VERB,1,1,Sympathy for the Devil,1.0,False,1504
lonesome,lonesome,ADJ,1,1,Love in Vain,1.0,False,1505
heyy,heyy,PROPN,1,1,Love in Vain,1.0,False,1506
ooooh,ooooh,PROPN,1,1,Love in Vain,1.0,False,1507
shoots,shoot,VERB,1,1,She’s a Rainbow,1.0,False,1508
holding,hold,VERB,1,1,Miss You,1.0,False,1509
wedlock,wedlock,PROPN,1,1,Lady Jane,1.0,False,1510
nigh,nigh,NOUN,1,1,Lady Jane,1.0,False,1511
secure,secure,ADJ,1,1,Lady Jane,1.0,False,1512
flesh,flesh,NOUN,1,1,Happy,1.0,False,1513
bone,bone,NOUN,1,1,Happy,1.0,False,1514
lift,lift,NOUN,1,1,Happy,1.0,False,1515
heed,heed,NOUN,1,1,Lady Jane,1.0,False,1516
plea,plea,NOUN,1,1,Lady Jane,1.0,False,1517
bended,bended,ADJ,1,1,Lady Jane,1.0,False,1518
advice,advice,NOUN,1,1,The Last Time,1.0,False,1519
sorry,sorry,ADJ,1,1,The Last Time,1.0,False,1520
sorrow,sorrow,NOUN,1,1,The Last Time,1.0,False,1521
tomorrow,tomorrow,NOUN,1,1,The Last Time,1.0,False,1522
pay,pay,VERB,1,1,The Last Time,1.0,False,1523
marie,marie,PROPN,1,1,Lady Jane,1.0,False,1524
