word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
know,know,VERB,130,36,Acura Integurl; At Your Best (You Are Love); Be Yourself; Cayendo; Chanel; Crack Rock; End / Golden Girl; Forrest Gump; Futura Free; Good Guy; Higgs; In My Room; Ivy; Lens; Lost; Nights; Nikes; Open Letter on Tumblr; Pilot Jones; Pretty Sweet; Provider; Pyramids; Rushes; Self Control; Sierra Leone; Solo; Solo (Reprise); Sweet Life; Thinkin Bout You; Unity; White Ferrari; Wise Man; american wedding; songs for women; strawberry swing; we all try,3.61,False,22
got,get,VERB,128,26,Acura Integurl; Bad Religion; Biking; Chanel; DHL; End / Golden Girl; Futura Free; In My Room; Lens; Lost; Nights; Nikes; Novacane; Pilot Jones; Pink Matter; Pyramids; Self Control; Skyline To; Solo; Sweet Life; Swim Good; Thinkin Bout You; Trouble; White Ferrari; american wedding; we all try,4.92,False,23
oh,oh,INTJ,117,22,Acura Integurl; Bad Religion; DHL; End / Golden Girl; Forrest Gump; Godspeed; Nights; Pilot Jones; Pink + White; Pink Matter; Provider; Pyramids; Rushes; Sierra Leone; Solo; Super Rich Kids; Swim Good; Wise Man; american wedding; songs for women; strawberry swing; we all try,5.32,False,24
this,this,DET,109,42,Acura Integurl; At Your Best (You Are Love); Bad Religion; Be Yourself; Biking; Chanel; Close to You; DHL; End / Golden Girl; Forrest Gump; Futura Free; Godspeed; Good Guy; Higgs; In My Room; Lens; Lost; Nights; Nikes; Novacane; Open Letter on Tumblr; Pilot Jones; Pink + White; Pink Matter; Pretty Sweet; Rushes; Seigfried; Sierra Leone; Skyline To; Solo; Solo (Reprise); Super Rich Kids; Sweet Life; Swim Good; Thinkin Bout You; Trouble; Unity; White Ferrari; Wise Man; american wedding; strawberry swing; we all try,2.6,True,25
re,be,AUX,104,29,Acura Integurl; At Your Best (You Are Love); Be Yourself; Close to You; Crack Rock; End / Golden Girl; Forrest Gump; Futura Free; Ivy; Lens; Lost; Moon River; Nights; Nikes; Open Letter on Tumblr; Pilot Jones; Pink + White; Pink Matter; Pretty Sweet; Pyramids; Rushes; Seigfried; Self Control; Sierra Leone; Skyline To; Sweet Life; White Ferrari; Wise Man; we all try,3.59,True,26
with,with,ADP,104,31,Bad Religion; Be Yourself; Biking; Chanel; Crack Rock; DHL; End / Golden Girl; Futura Free; Good Guy; Higgs; In My Room; Lens; Lost; Nights; Nikes; Novacane; Open Letter on Tumblr; Pilot Jones; Pink Matter; Pretty Sweet; Pyramids; Seigfried; Self Control; Skyline To; Solo; Solo (Reprise); Super Rich Kids; Trouble; Unity; american wedding; songs for women,3.35,True,27
but,but,CCONJ,104,37,Acura Integurl; At Your Best (You Are Love); Bad Religion; Biking; Chanel; Close to You; Crack Rock; DHL; End / Golden Girl; Forrest Gump; Futura Free; Godspeed; Good Guy; Ivy; Nights; Nikes; Novacane; Open Letter on Tumblr; Pilot Jones; Provider; Pyramids; Rushes; Self Control; Solo; Solo (Reprise); Super Rich Kids; Sweet Life; Swim Good; Thinkin Bout You; Trouble; Unity; White Ferrari; Wise Man; american wedding; songs for women; strawberry swing; we all try,2.81,True,28
love,love,VERB,104,24,At Your Best (You Are Love); Bad Religion; Cayendo; DHL; Forrest Gump; Futura Free; Godspeed; Higgs; Ivy; Lost; Nikes; Novacane; Open Letter on Tumblr; Pink + White; Pyramids; Rushes; Skyline To; Solo; Super Rich Kids; Thinkin Bout You; White Ferrari; american wedding; songs for women; we all try,4.33,False,29
your,your,PRON,101,31,At Your Best (You Are Love); Be Yourself; Biking; Chanel; Crack Rock; End / Golden Girl; Forrest Gump; Futura Free; In My Room; Ivy; Lens; Nights; Nikes; Pilot Jones; Pink Matter; Provider; Pyramids; Rushes; Seigfried; Self Control; Sierra Leone; Skyline To; Solo; Super Rich Kids; Sweet Life; Unity; White Ferrari; Wise Man; american wedding; songs for women; we all try,3.26,True,30
what,what,PRON,99,32,Acura Integurl; At Your Best (You Are Love); Biking; Close to You; DHL; End / Golden Girl; Futura Free; Higgs; Ivy; Lens; Nikes; Novacane; Open Letter on Tumblr; Pilot Jones; Pink + White; Pink Matter; Pretty Sweet; Provider; Pyramids; Rushes; Seigfried; Sierra Leone; Solo (Reprise); Super Rich Kids; Sweet Life; Swim Good; Trouble; Unity; White Ferrari; Wise Man; american wedding; songs for women,3.09,True,31
all,all,DET,96,36,Acura Integurl; At Your Best (You Are Love); Be Yourself; Biking; Chanel; Crack Rock; DHL; End / Golden Girl; Forrest Gump; Futura Free; Good Guy; Higgs; In My Room; Ivy; Lens; Lost; Moon River; Nights; Nikes; Novacane; Open Letter on Tumblr; Pink + White; Pink Matter; Pretty Sweet; Provider; Rushes; Self Control; Solo; Super Rich Kids; Unity; White Ferrari; Wise Man; american wedding; songs for women; strawberry swing; we all try,2.67,True,32
be,be,AUX,93,38,At Your Best (You Are Love); Bad Religion; Be Yourself; Biking; Cayendo; Close to You; DHL; End / Golden Girl; Forrest Gump; Futura Free; Godspeed; Higgs; Ivy; Lens; Lost; Nikes; Novacane; Open Letter on Tumblr; Pilot Jones; Pink Matter; Pretty Sweet; Provider; Pyramids; Rushes; Seigfried; Self Control; Sierra Leone; Skyline To; Solo; Super Rich Kids; Sweet Life; Trouble; Unity; White Ferrari; Wise Man; american wedding; songs for women; strawberry swing,2.45,True,33
