word,total_count
cine,3
toadless,3
asphodel,2
dunderhead,2
firstie,2
guardin,2
monkshood,2
refereeing,2
stalagmite,2
stoat,2
wolfsbane,2
aff,1
allowed,1
beaverskin,1
bloodiness,1
broomshed,1
cafru,1
caughty,1
closer'n,1
concen,1
cup'll,1
defrost,1
deliverin,1
dormice,1
dratted,1
druidess,1
explodable,1
father'd,1
fattenin,1
fetchin,1
food'll,1
fungi,1
gallopin,1
ghostie,1
ghoulie,1
good'll,1
guarding,1
gulpin,1
interfering,1
lecturin,1
lolly,1
lotta,1
loudest,1
memorise,1
mentionin,1
mightn,1
mimblewimble,1
nobble,1
nosie,1
nott,1
oyt,1
pence,1
politer,1
prickled,1
quidditch,1
rabbitin,1
reminded,1
rubeus,1
sellotape,1
somefink,1
spokesgoblin,1
swarmin,1
swishy,1
swooped,1
thumpin,1
ube,1
undred,1
undursleyish,1
unsticke,1
werewolve,1
whelk,1
whippy,1
wizardin,1
wohsi,1
youngest,1
