word,total_count,chapter_count,chapters
say,798,18,"6:40,7:23,8:22,9:37,10:80,11:88,12:30,13:18,14:45,15:34,16:26,17:44,18:33,19:37,20:60,21:97,22:56,29:28"
look,403,18,"6:19,7:27,8:19,9:15,10:27,11:30,12:24,13:15,14:24,15:20,16:9,17:45,18:21,19:21,20:22,21:31,22:29,29:5"
know,304,18,"6:23,7:9,8:5,9:33,10:31,11:32,12:11,13:7,14:14,15:8,16:13,17:20,18:11,19:22,20:15,21:17,22:24,29:9"
go,273,18,"6:19,7:6,8:18,9:13,10:15,11:22,12:9,13:8,14:22,15:13,16:13,17:18,18:9,19:15,20:24,21:22,22:22,29:5"
get,246,18,"6:9,7:6,8:11,9:13,10:25,11:31,12:14,13:5,14:16,15:11,16:7,17:12,18:11,19:16,20:15,21:23,22:14,29:7"
think,230,18,"6:18,7:5,8:10,9:7,10:17,11:18,12:11,13:6,14:15,15:13,16:5,17:16,18:7,19:11,20:26,21:23,22:17,29:5"
come,196,18,"6:8,7:13,8:10,9:9,10:11,11:12,12:6,13:6,14:13,15:11,16:3,17:22,18:7,19:13,20:10,21:20,22:14,29:8"
tell,185,18,"6:8,7:3,8:5,9:12,10:13,11:10,12:7,13:12,14:24,15:4,16:10,17:8,18:10,19:20,20:9,21:13,22:12,29:5"
try,169,18,"6:5,7:8,8:14,9:5,10:19,11:9,12:10,13:9,14:6,15:9,16:12,17:10,18:5,19:3,20:8,21:17,22:17,29:3"
time,151,18,"6:7,7:11,8:9,9:7,10:7,11:14,12:4,13:6,14:7,15:6,16:6,17:9,18:10,19:9,20:10,21:11,22:11,29:7"
want,131,17,"6:4,7:10,8:10,9:6,10:7,11:7,12:7,13:2,14:10,15:7,16:3,17:12,18:12,19:5,20:8,21:11,22:10"
find,128,17,"6:8,7:6,8:5,9:3,10:8,11:6,12:2,13:8,14:10,15:3,16:3,17:17,18:12,19:7,20:10,21:8,22:12"
eye,125,18,"6:12,7:5,8:1,9:7,10:15,11:6,12:12,13:6,14:7,15:4,16:7,17:9,18:2,19:3,20:5,21:11,22:7,29:6"
face,123,18,"6:3,7:8,8:5,9:3,10:4,11:10,12:8,13:1,14:15,15:6,16:5,17:7,18:6,19:4,20:1,21:11,22:18,29:8"
door,120,18,"6:4,7:6,8:12,9:4,10:13,11:11,12:5,13:8,14:10,15:6,16:2,17:5,18:4,19:4,20:1,21:19,22:2,29:4"
see,119,17,"6:12,7:3,8:1,9:7,10:7,11:13,12:8,13:1,14:6,15:7,16:12,17:10,18:6,19:1,20:7,21:9,22:9"
head,116,18,"6:6,7:7,8:6,9:4,10:10,11:7,12:8,13:3,14:3,15:10,16:7,17:8,18:4,19:3,20:10,21:7,22:12,29:1"
hand,115,18,"6:3,7:2,8:10,9:9,10:15,11:6,12:5,13:5,14:7,15:7,16:6,17:5,18:2,19:6,20:2,21:7,22:15,29:3"
right,111,20,"3:2,6:6,7:6,8:2,9:8,10:7,11:12,12:5,13:3,14:7,15:4,16:4,17:7,18:4,19:1,20:14,21:10,22:4,26:2,29:3"
hear,108,18,"6:4,7:2,8:5,9:1,10:7,11:12,12:6,13:5,14:12,15:7,16:2,17:4,18:7,19:3,20:21,21:4,22:4,29:2"
turn,107,18,"6:8,7:3,8:6,9:8,10:5,11:7,12:6,13:5,14:11,15:8,16:6,17:4,18:3,19:1,20:4,21:17,22:1,29:4"
