word,total_count,episode_count,episodes
huh,74,42,"1x01:1,1x02:1,1x03:3,1x05:2,1x06:2,1x07:2,1x08:2,1x10:1,1x11:1,1x12:2,2x08:1,3x02:2,3x03:2,3x05:1,3x06:4,3x07:1,3x09:4,3x10:1,3x12:2,4x01:1,4x02:1,4x03:1,4x05:1,4x07:2,4x08:1,4x09:1,4x10:1,4x11:3,4x12:2,5x01:1,5x02:1,5x04:4,5x05:1,5x06:2,5x07:1,5x08:2,5x09:2,6x01:2,6x04:1,6x05:2,6x06:2,6x07:4"
lady,74,43,"1x01:3,1x02:1,1x03:3,1x04:1,1x05:1,1x06:4,1x07:1,1x08:3,1x09:1,1x10:2,2x08:1,2x10:2,3x01:2,3x03:2,3x04:1,3x05:1,3x07:1,3x08:2,3x09:2,3x10:1,4x04:2,4x05:2,4x06:3,4x07:2,4x08:1,4x09:2,4x10:2,4x11:3,4x12:1,5x02:1,5x03:1,5x04:2,5x06:3,5x08:2,5x09:1,5x10:1,5x12:2,6x02:2,6x03:1,6x04:2,6x05:1,6x06:1,6x08:1"
reason,74,42,"1x01:1,1x02:2,1x03:3,1x04:2,1x06:2,1x09:1,1x10:2,2x08:3,2x10:2,3x01:1,3x02:2,3x03:1,3x05:5,3x06:1,3x07:2,3x08:1,3x10:1,3x11:3,3x12:1,4x01:3,4x03:1,4x04:1,4x05:3,4x06:1,4x07:2,4x08:3,4x09:3,4x11:2,4x12:1,5x01:1,5x02:3,5x03:2,5x04:1,5x06:2,5x08:1,5x11:1,6x01:1,6x04:2,6x05:1,6x06:1,6x07:1,6x08:1"
tonight,74,44,"1x01:1,1x02:1,1x04:1,1x07:1,1x08:1,1x09:1,1x10:1,1x11:1,1x12:2,2x08:6,2x09:3,2x11:2,2x12:2,3x01:2,3x02:3,3x05:4,3x06:2,3x07:1,3x08:3,3x09:2,3x11:1,3x12:1,4x02:1,4x03:2,4x06:2,4x07:1,4x08:2,4x09:1,4x11:1,5x01:2,5x02:1,5x03:2,5x04:2,5x05:1,5x07:2,5x08:1,5x09:2,5x10:1,5x11:1,5x12:1,6x01:3,6x03:1,6x06:1,6x08:1"
hate,73,37,"1x01:2,1x02:5,1x03:2,1x04:2,1x06:3,1x07:2,1x08:2,1x10:2,2x10:2,2x11:2,2x12:3,3x01:1,3x04:1,3x06:1,3x07:2,3x09:1,3x11:1,3x12:1,4x01:1,4x04:2,4x05:3,4x06:2,4x08:4,4x10:1,4x11:1,4x12:1,5x02:4,5x04:3,5x06:1,5x08:2,5x09:1,5x10:3,5x11:2,5x12:2,6x02:2,6x06:1,6x07:2"
true,73,39,"1x04:2,1x05:2,1x06:1,1x10:6,2x08:1,2x09:1,2x10:2,2x11:3,2x12:1,3x01:4,3x02:1,3x03:1,3x06:2,3x07:1,3x08:2,3x09:1,3x10:2,3x12:1,4x02:3,4x04:1,4x06:3,4x07:1,4x08:3,4x09:3,4x11:1,5x01:1,5x02:1,5x03:1,5x04:2,5x05:3,5x06:1,5x08:2,5x10:3,5x12:2,6x02:1,6x03:1,6x05:1,6x06:3,6x08:2"
lose,72,37,"1x01:2,1x03:1,1x05:1,1x06:1,1x09:3,1x10:2,1x11:1,1x12:2,2x08:2,2x09:1,2x12:2,3x01:4,3x06:1,3x08:2,3x10:2,3x12:1,4x01:1,4x02:1,4x03:1,4x05:1,4x06:1,4x08:1,4x09:3,4x11:1,5x01:12,5x02:2,5x03:1,5x05:1,5x06:3,5x07:5,5x08:1,5x09:1,5x10:1,5x11:2,6x03:2,6x05:1,6x08:2"
must,71,38,"1x01:1,1x05:2,1x07:1,1x08:3,1x10:1,1x11:1,2x10:1,2x12:2,3x02:2,3x03:3,3x05:1,3x08:2,3x10:2,3x11:2,4x02:2,4x03:3,4x04:3,4x05:2,4x06:1,4x07:3,4x08:2,4x09:1,4x10:1,4x11:4,5x01:2,5x02:1,5x03:2,5x04:1,5x07:3,5x08:1,5x09:2,5x10:3,5x11:1,5x12:1,6x03:3,6x05:1,6x07:2,6x08:2"
wife,71,28,"1x05:1,2x08:6,2x09:1,2x10:5,2x11:1,2x12:3,3x02:1,3x06:1,3x08:1,3x09:4,4x01:1,4x02:1,4x04:3,4x06:1,4x07:2,4x08:2,4x11:3,5x01:3,5x02:1,5x03:1,5x04:5,5x07:3,5x08:2,5x09:2,5x10:2,5x11:10,6x02:4,6x08:1"
alone,70,36,"1x01:1,1x02:8,1x04:3,1x05:2,1x06:1,1x07:1,1x08:2,1x10:1,1x11:2,1x12:2,2x10:1,2x12:2,3x03:1,3x05:1,3x06:2,3x07:2,3x09:1,3x11:2,4x02:2,4x03:2,4x04:2,4x05:2,4x11:1,4x12:3,5x01:3,5x02:2,5x04:2,5x05:1,5x07:1,5x08:5,5x11:1,5x12:1,6x04:2,6x05:2,6x07:1,6x08:2"
father,70,26,"1x01:1,1x02:4,1x03:1,1x05:5,1x10:2,1x11:2,2x09:1,3x05:1,3x08:1,3x11:2,4x02:1,4x03:6,4x04:1,4x05:1,4x11:8,4x12:12,5x04:2,5x06:5,5x09:1,5x10:1,6x01:2,6x02:1,6x03:3,6x04:2,6x06:3,6x07:1"
easy,69,32,"1x01:5,1x02:2,1x05:1,1x06:1,1x07:1,1x09:1,1x11:1,1x12:2,2x08:2,2x10:2,2x12:3,3x02:1,3x05:2,3x06:1,3x09:1,3x12:2,4x01:1,4x02:1,4x05:1,4x09:5,4x10:1,4x11:1,5x03:1,5x05:2,5x07:3,5x10:1,6x01:1,6x04:2,6x05:9,6x06:2,6x07:9,6x08:1"
seem,69,41,"1x03:2,1x04:1,1x05:1,1x07:2,1x09:1,1x11:2,1x12:4,2x08:2,2x12:1,3x01:1,3x02:2,3x03:1,3x05:1,3x06:4,3x07:1,3x10:1,3x11:3,4x01:3,4x03:2,4x04:4,4x06:1,4x07:1,4x08:1,4x10:2,4x12:2,5x01:1,5x03:2,5x04:1,5x05:1,5x06:1,5x07:1,5x08:1,5x09:2,5x10:1,5x11:1,5x12:2,6x01:1,6x04:1,6x06:1,6x07:3,6x08:3"
exactly,66,40,"1x01:1,1x02:2,1x03:1,1x07:1,1x08:2,1x10:1,1x11:4,2x11:1,2x12:1,3x02:3,3x05:4,3x06:2,3x07:2,3x09:1,3x10:1,3x11:1,3x12:3,4x03:2,4x04:1,4x05:1,4x06:1,4x07:1,4x08:1,4x09:1,4x11:1,4x12:3,5x01:1,5x02:1,5x03:4,5x04:2,5x05:2,5x06:1,5x07:1,5x08:1,5x09:3,5x12:2,6x01:1,6x04:2,6x07:1,6x08:1"
matter,66,43,"1x01:2,1x03:3,1x07:2,1x08:3,1x09:1,1x10:1,1x12:1,2x08:1,2x10:3,2x11:2,3x01:2,3x02:1,3x03:2,3x05:3,3x06:1,3x07:1,3x08:2,3x09:2,3x10:1,3x11:2,3x12:1,4x01:3,4x03:1,4x04:1,4x05:1,4x06:1,4x09:1,4x10:2,4x11:1,4x12:2,5x01:1,5x02:2,5x04:1,5x05:1,5x08:2,5x09:2,5x12:1,6x01:1,6x03:1,6x05:1,6x06:1,6x07:1,6x08:1"
money,66,31,"1x01:3,1x03:1,1x04:1,1x05:2,1x06:2,1x07:6,1x08:2,1x12:2,2x08:3,2x09:1,2x12:4,3x01:3,3x02:3,3x03:1,3x06:1,3x07:1,3x08:6,3x09:1,3x11:1,3x12:6,4x04:1,4x07:1,4x11:2,5x01:1,5x02:1,5x05:1,5x07:1,5x08:1,5x10:1,6x06:1,6x08:5"
water,66,34,"1x04:1,1x07:1,1x08:1,1x09:2,1x10:1,1x11:2,2x09:2,2x11:2,3x01:1,3x02:3,3x03:1,3x04:1,3x05:1,3x07:3,3x09:1,3x10:8,3x11:1,3x12:1,4x03:1,4x04:1,4x05:2,4x07:8,4x08:1,4x09:1,4x10:1,4x11:1,5x02:4,5x07:1,5x10:2,6x01:3,6x02:1,6x03:3,6x05:2,6x06:1"
crazy,65,34,"1x01:2,1x02:5,1x03:1,1x04:1,1x05:2,1x06:2,1x07:2,1x09:5,1x11:2,1x12:1,2x09:5,2x10:1,2x11:2,2x12:2,3x02:1,3x05:3,3x06:2,3x07:1,3x10:3,3x11:1,4x04:1,4x05:3,4x06:1,4x07:1,4x12:1,5x02:1,5x04:1,5x05:1,5x09:1,5x12:2,6x02:1,6x03:3,6x05:1,6x08:3"
hope,65,40,"1x01:2,1x02:2,1x04:1,1x06:1,1x08:1,1x10:3,1x12:2,2x10:1,2x11:1,2x12:2,3x01:1,3x03:2,3x06:3,3x08:2,3x09:1,3x10:1,3x11:1,3x12:2,4x01:4,4x03:1,4x04:3,4x05:1,4x06:2,4x07:2,4x08:3,4x09:1,4x10:1,5x02:1,5x03:1,5x04:1,5x05:2,5x07:1,5x10:2,5x11:2,5x12:1,6x01:1,6x02:1,6x03:1,6x04:3,6x07:1"
sign,65,31,"1x01:1,1x02:1,1x06:3,1x07:2,2x09:2,2x10:1,3x05:2,3x06:1,3x07:1,3x11:1,3x12:3,4x01:2,4x03:9,4x08:1,4x10:2,4x12:1,5x01:3,5x02:1,5x03:1,5x04:1,5x05:2,5x06:1,5x07:2,5x09:1,5x10:6,5x11:2,5x12:1,6x01:2,6x04:1,6x06:7,6x07:1"
finally,64,38,"1x02:1,1x03:1,1x04:1,1x07:1,1x08:3,1x09:1,1x10:4,1x12:2,2x09:2,2x10:3,2x12:2,3x01:3,3x02:3,3x03:3,3x05:1,3x06:1,3x09:1,4x01:1,4x03:1,4x04:1,4x05:2,4x07:1,4x08:1,4x09:2,4x11:2,5x02:4,5x03:3,5x05:1,5x06:3,5x10:1,5x11:1,5x12:1,6x01:1,6x02:1,6x03:1,6x05:1,6x06:1,6x07:1"
game,64,21,"1x03:1,1x04:10,1x05:6,1x06:2,1x08:1,1x09:2,1x10:2,1x12:1,2x08:8,2x09:4,2x11:3,2x12:1,3x02:1,3x08:2,3x12:1,4x07:1,5x03:1,5x07:11,5x10:1,5x11:1,6x03:4"
meeting,64,27,"1x01:1,1x02:1,1x03:6,1x05:1,1x07:2,2x11:1,3x01:3,3x02:4,3x05:1,3x07:3,3x08:1,3x09:4,3x11:2,3x12:5,4x03:3,4x05:2,4x07:1,4x09:1,4x10:5,4x12:1,5x01:1,5x07:1,6x02:5,6x05:1,6x06:3,6x07:1,6x08:4"
pay,64,34,"1x01:1,1x02:3,1x05:5,1x06:1,1x07:2,2x08:2,2x09:1,2x10:1,2x12:2,3x03:1,3x06:2,3x08:3,3x11:2,3x12:3,4x02:1,4x03:1,4x04:1,4x05:1,4x07:1,4x08:3,4x11:6,5x01:1,5x02:2,5x05:3,5x06:2,5x07:2,5x08:1,5x09:1,5x12:2,6x01:1,6x03:1,6x04:1,6x05:3,6x06:1"
send,64,33,"1x02:1,1x07:1,1x09:3,1x10:5,1x11:3,2x09:3,2x12:1,3x01:2,3x02:1,3x03:3,3x05:1,3x06:1,3x07:2,3x08:1,3x10:4,4x03:1,4x07:2,4x08:1,4x10:1,4x11:1,4x12:2,5x01:3,5x02:1,5x04:2,5x05:1,5x09:1,5x11:6,6x01:1,6x03:1,6x04:2,6x05:1,6x06:3,6x08:2"
sometimes,64,38,"1x01:1,1x03:1,1x06:1,1x08:2,1x09:1,1x10:1,1x11:1,1x12:2,2x08:1,2x09:1,2x11:3,3x01:1,3x03:2,3x05:3,3x07:1,3x08:1,3x09:2,3x10:2,3x11:1,4x01:1,4x03:3,4x05:1,4x06:4,4x07:2,4x09:2,4x11:1,4x12:3,5x01:1,5x02:3,5x03:1,5x04:2,5x07:1,5x08:1,5x11:1,5x12:3,6x02:1,6x03:1,6x04:4"
wear,64,35,"1x01:1,1x08:3,1x09:1,1x10:2,1x11:1,1x12:1,2x08:2,2x10:2,2x11:1,2x12:2,3x01:1,3x02:1,3x05:1,3x07:2,3x11:4,3x12:1,4x03:1,4x04:1,4x07:1,4x08:1,4x09:1,5x01:2,5x03:3,5x04:4,5x05:3,5x06:1,5x08:6,5x09:2,5x10:1,5x12:1,6x01:5,6x03:1,6x04:1,6x07:2,6x08:1"
client,63,27,"1x01:3,1x03:1,1x07:6,2x09:1,2x10:1,2x12:1,3x01:1,3x03:1,3x05:1,3x06:6,3x09:2,3x12:3,4x04:1,4x05:2,4x06:2,4x07:1,4x09:3,5x01:1,5x02:4,5x04:2,5x05:1,5x07:7,6x01:1,6x02:8,6x05:1,6x06:1,6x07:1"
perfect,63,34,"1x04:1,1x06:4,1x07:1,1x08:1,1x09:2,1x11:1,2x08:2,2x09:5,2x10:1,2x11:3,2x12:1,3x02:2,3x08:6,3x09:1,3x11:2,3x12:1,4x03:1,4x06:1,4x08:1,4x10:3,4x12:1,5x01:1,5x02:1,5x03:1,5x04:3,5x05:1,5x06:1,5x08:1,6x01:3,6x03:1,6x04:3,6x05:2,6x07:3,6x08:1"
saw,63,39,"1x01:3,1x06:2,1x09:2,1x10:1,1x11:2,1x12:2,2x08:2,3x02:3,3x05:1,3x06:1,3x07:1,3x08:1,3x10:2,3x11:1,3x12:1,4x01:2,4x02:1,4x04:1,4x05:2,4x06:1,4x07:2,4x09:1,4x10:1,4x11:2,4x12:2,5x02:1,5x03:1,5x04:1,5x05:1,5x06:3,5x08:2,5x09:3,5x10:2,5x11:1,5x12:2,6x05:2,6x06:1,6x07:1,6x08:2"
shoot,63,31,"1x07:2,1x10:3,1x11:3,2x09:2,2x10:1,2x12:1,3x01:1,3x05:1,3x06:1,3x08:2,3x11:1,3x12:1,4x05:4,4x08:2,4x11:1,5x01:4,5x02:1,5x03:2,5x05:2,5x06:1,5x07:5,5x09:3,5x10:1,5x11:4,5x12:2,6x02:5,6x03:1,6x04:1,6x05:2,6x07:1,6x08:2"
offer,62,28,"1x03:1,1x05:1,1x06:1,1x08:1,1x09:2,1x12:2,2x10:1,2x11:1,3x02:3,3x06:1,3x07:2,3x08:2,3x09:2,3x10:1,3x12:4,4x04:1,4x06:2,4x08:1,4x09:11,5x02:1,5x04:5,5x06:2,5x07:1,5x12:2,6x02:2,6x06:4,6x07:3,6x08:2"
act,61,39,"1x01:1,1x02:1,1x03:1,1x04:7,1x05:1,1x06:1,1x07:1,1x08:3,1x09:2,1x10:1,1x11:1,2x08:1,2x09:2,2x11:1,3x01:2,3x03:2,3x05:1,3x07:1,3x11:1,4x02:1,4x03:2,4x04:1,4x05:3,4x07:2,4x08:1,4x10:1,4x11:2,5x01:1,5x04:1,5x06:4,5x09:1,5x10:2,5x11:1,6x01:1,6x02:1,6x04:1,6x05:1,6x06:2,6x08:1"
bojack,61,36,"1x01:3,1x03:1,1x05:1,1x06:1,1x07:1,1x08:1,1x09:1,1x10:1,2x08:3,2x11:2,3x01:1,3x02:1,3x03:3,3x06:1,3x09:2,3x10:5,3x11:3,3x12:1,4x02:2,4x03:1,4x04:1,4x07:1,4x08:2,4x09:1,4x10:1,5x02:1,5x03:1,5x04:2,5x05:2,5x08:1,5x10:5,5x11:2,5x12:1,6x01:2,6x05:2,6x07:1"
hell,61,33,"1x02:1,1x06:3,1x07:9,1x08:1,1x09:1,1x10:3,1x11:1,2x08:1,2x09:1,2x10:1,2x11:1,2x12:1,3x01:2,3x02:2,3x03:1,3x06:1,3x07:2,3x09:1,3x10:2,3x11:3,4x01:1,4x02:2,4x05:1,5x01:1,5x03:2,5x05:4,5x07:1,5x09:3,5x10:1,5x11:2,6x01:2,6x05:2,6x08:1"
hour,61,36,"1x03:1,1x04:1,1x06:1,1x07:2,1x08:1,1x09:1,1x11:4,1x12:1,3x01:2,3x03:1,3x05:1,3x06:1,3x07:1,3x09:1,3x11:2,3x12:3,4x03:2,4x04:3,4x06:2,4x07:1,4x08:3,4x09:3,4x10:2,4x12:2,5x02:1,5x06:1,5x07:2,5x08:1,5x09:4,5x10:2,5x11:1,6x02:2,6x04:1,6x05:1,6x06:1,6x08:2"
kill,61,33,"1x01:1,1x02:2,1x03:1,1x06:1,1x08:1,1x09:1,1x11:4,2x08:1,2x09:1,2x11:1,2x12:1,3x02:2,3x03:6,3x05:1,3x06:2,3x07:1,3x08:1,3x10:3,3x11:1,4x02:3,4x06:1,4x07:4,4x10:2,5x01:2,5x04:1,5x07:2,5x09:1,5x10:2,5x11:3,6x01:1,6x03:3,6x05:3,6x07:1"
sit,61,40,"1x01:2,1x02:2,1x03:2,1x04:1,1x05:4,1x07:2,1x08:1,1x09:1,1x12:1,2x09:1,2x10:2,2x11:1,2x12:1,3x01:3,3x02:1,3x05:2,3x07:2,3x08:4,3x10:2,3x11:1,3x12:1,4x01:2,4x02:1,4x04:1,4x05:2,4x06:1,4x08:1,4x10:1,4x11:1,4x12:1,5x03:1,5x04:2,5x05:1,5x06:1,5x08:1,6x02:2,6x04:2,6x06:1,6x07:1,6x08:1"
tomorrow,61,30,"1x02:1,1x03:1,1x04:1,1x05:1,1x06:3,1x07:2,1x09:1,1x10:1,2x10:1,2x11:2,3x01:3,3x05:2,3x06:3,3x07:3,3x09:1,3x12:3,4x01:2,4x02:1,4x07:2,5x01:3,5x05:6,5x07:1,5x08:2,5x09:1,5x10:2,6x01:2,6x03:3,6x05:3,6x06:2,6x07:2"
character,60,27,"1x04:1,1x07:1,1x08:2,1x09:2,1x10:6,1x12:2,2x09:5,2x11:1,3x02:4,3x03:1,3x07:1,3x08:1,3x11:3,3x12:2,4x01:3,4x05:1,4x08:1,4x11:1,5x01:10,5x04:2,5x06:1,5x07:1,5x10:3,5x11:2,6x02:1,6x06:1,6x08:1"
daughter,60,26,"1x01:1,2x11:1,3x03:1,3x05:1,3x08:1,3x09:1,3x11:3,4x02:1,4x03:8,4x05:4,4x06:6,4x07:2,4x08:5,4x09:2,4x11:1,4x12:1,5x02:1,5x03:1,5x04:4,5x10:4,5x11:1,6x02:2,6x05:2,6x06:2,6x07:1,6x08:3"
deal,60,37,"1x01:3,1x02:1,1x03:2,1x05:1,1x06:2,1x07:4,1x08:1,2x08:3,2x09:3,2x11:2,3x01:3,3x06:2,3x08:1,3x09:1,3x10:1,3x11:3,3x12:1,4x03:1,4x06:3,4x07:1,4x08:1,4x10:2,4x12:2,5x01:1,5x02:1,5x03:2,5x04:1,5x06:1,5x07:1,5x08:1,5x10:1,5x11:1,5x12:1,6x02:1,6x03:1,6x04:1,6x07:2"
late,60,31,"1x01:1,1x03:1,1x05:2,1x06:1,1x08:4,1x09:2,1x11:10,2x09:1,2x10:2,2x11:2,2x12:2,3x01:1,3x03:3,3x05:1,3x06:2,3x07:2,3x11:1,3x12:4,4x04:1,4x08:2,4x10:1,4x11:1,4x12:1,5x01:1,5x03:3,5x09:1,5x10:1,6x01:1,6x02:2,6x03:2,6x04:1"
throw,60,35,"1x01:3,1x02:1,1x04:2,1x05:3,1x06:1,1x07:1,1x10:2,1x11:1,1x12:3,2x08:2,2x09:1,2x12:3,3x02:1,3x03:1,3x05:1,3x06:1,3x07:6,3x09:2,3x10:1,3x12:1,4x01:1,4x04:1,4x06:4,4x09:1,4x11:1,5x01:1,5x03:1,5x04:1,5x08:1,5x09:1,6x01:3,6x03:3,6x05:1,6x06:1,6x08:2"
date,59,27,"1x01:2,1x02:2,1x03:1,1x04:2,1x05:1,1x06:2,1x07:1,1x08:2,1x09:2,1x11:1,1x12:2,2x11:2,3x05:10,3x10:1,4x03:1,4x04:1,4x08:1,4x11:1,4x12:1,5x01:1,5x03:12,5x06:1,5x08:3,5x09:3,5x12:1,6x05:1,6x07:1"
gun,59,12,"1x02:2,1x05:1,1x08:1,1x11:13,2x09:1,2x10:1,3x05:2,3x06:4,4x05:30,4x09:1,5x11:2,6x04:1"
ago,58,38,"1x01:2,1x03:1,1x04:1,1x05:1,1x07:1,1x08:1,1x11:1,2x08:1,2x10:1,2x11:3,2x12:1,3x01:2,3x02:1,3x03:1,3x05:1,3x06:1,3x07:1,3x08:1,3x11:1,3x12:1,4x01:1,4x02:1,4x04:2,4x06:2,4x09:1,4x10:1,4x11:1,5x04:1,5x05:1,5x06:1,5x09:2,5x10:5,5x11:1,6x02:3,6x04:2,6x06:3,6x07:3,6x08:3"
figure,58,35,"1x01:1,1x05:1,1x06:3,1x07:1,1x09:4,1x10:1,3x02:3,3x03:2,3x06:2,3x07:2,3x08:2,3x09:2,3x11:3,3x12:1,4x04:1,4x05:1,4x06:2,4x07:1,4x08:3,4x11:1,4x12:3,5x01:1,5x03:1,5x05:1,5x06:2,5x07:1,5x08:2,5x09:1,5x10:1,5x11:2,6x03:1,6x05:1,6x06:2,6x07:1,6x08:1"
lie,58,30,"1x03:1,1x05:1,1x12:1,2x10:2,2x12:1,3x01:1,3x07:1,3x08:2,3x09:1,3x10:2,3x12:1,4x04:1,4x05:9,4x06:6,4x07:1,4x08:3,4x09:6,4x11:1,5x04:1,5x05:1,5x07:3,5x08:1,5x09:2,5x10:1,5x11:1,5x12:1,6x01:1,6x02:2,6x04:2,6x07:1"
marry,58,29,"1x04:1,1x06:1,1x08:1,1x09:10,1x10:1,1x11:2,2x08:1,2x09:1,2x11:1,2x12:1,3x02:1,3x05:1,3x07:1,3x08:1,3x12:1,4x06:7,4x08:1,4x09:1,4x10:1,4x11:4,5x02:2,5x05:4,5x06:1,5x10:2,5x12:1,6x02:1,6x04:6,6x06:1,6x08:1"
mind,58,32,"1x04:2,1x06:1,1x07:3,1x08:5,1x10:2,1x12:1,2x09:1,2x10:1,2x12:1,3x01:2,3x02:1,3x03:1,3x08:2,3x11:2,4x01:1,4x02:4,4x03:1,4x07:1,4x08:2,4x09:2,4x11:2,4x12:1,5x01:5,5x03:1,5x04:1,5x09:1,5x10:1,5x11:1,6x02:2,6x03:2,6x04:3,6x05:2"
picture,58,33,"1x01:2,1x02:2,1x04:1,1x05:1,1x06:1,1x07:3,1x09:1,1x12:3,2x09:1,2x11:2,3x01:1,3x02:1,3x06:1,3x07:1,3x10:2,4x01:1,4x03:4,4x04:1,4x05:1,4x11:2,4x12:3,5x01:2,5x03:1,5x05:1,5x07:1,5x08:1,5x09:3,5x10:3,5x11:3,6x01:4,6x02:2,6x06:1,6x07:1"
plan,58,29,"1x02:2,1x03:1,1x05:1,1x06:2,1x08:1,1x09:4,1x10:1,2x08:1,2x11:5,3x02:2,3x03:1,3x05:1,3x09:1,3x11:1,4x01:5,4x03:2,4x05:2,4x06:2,4x08:1,4x09:3,5x01:1,5x02:1,5x03:4,5x05:2,5x09:2,6x02:3,6x05:2,6x06:3,6x07:1"
sync,58,29,"1x01:2,1x02:2,1x03:2,1x04:2,1x05:2,1x08:2,1x11:2,1x12:2,3x01:2,3x02:3,3x03:2,3x04:1,3x05:2,4x05:2,4x06:2,4x07:2,4x08:2,5x01:2,5x02:2,5x03:2,5x04:2,5x05:2,5x06:2,5x07:2,5x08:2,5x09:2,5x10:2,5x11:2,5x12:2"
ugh,58,32,"1x03:2,1x04:3,1x09:2,1x10:1,2x10:2,2x12:1,3x05:2,3x06:1,3x08:3,3x11:2,3x12:1,4x01:1,4x04:3,4x05:1,4x07:3,4x08:1,4x09:3,4x10:1,4x11:4,4x12:1,5x02:1,5x03:2,5x04:3,5x05:3,5x07:2,5x08:1,5x09:2,5x10:1,5x11:2,6x01:1,6x05:1,6x07:1"
young,58,30,"1x01:2,1x02:1,1x03:3,1x04:2,1x07:4,1x08:1,1x09:1,1x12:2,2x09:1,2x11:2,3x01:2,3x06:1,3x08:3,3x11:1,4x01:3,4x02:2,4x03:1,4x04:2,4x06:5,4x10:2,4x11:3,5x01:1,5x02:2,5x03:1,5x07:2,5x08:3,5x09:1,6x02:2,6x03:1,6x05:1"
check,57,27,"1x01:4,1x03:2,1x06:1,2x08:1,2x11:1,2x12:1,3x01:1,3x02:1,3x03:5,3x05:1,3x11:1,3x12:1,4x01:1,4x04:3,4x05:1,4x08:3,4x09:2,5x01:2,5x02:2,5x03:1,5x05:4,5x09:1,5x11:1,6x01:4,6x04:1,6x05:6,6x06:5"
company,57,26,"1x01:3,1x02:1,1x07:2,1x09:1,2x12:2,3x01:1,3x05:2,3x06:1,3x07:2,3x09:2,3x10:4,3x11:1,3x12:5,4x01:1,4x04:1,4x06:1,4x09:4,4x11:2,5x01:2,5x08:2,5x10:1,5x11:2,5x12:2,6x03:6,6x06:4,6x07:2"
fault,57,27,"1x01:1,1x03:2,1x04:3,1x05:2,1x08:1,2x09:1,3x01:1,3x03:2,3x05:1,3x09:1,3x10:1,3x11:1,4x04:1,4x06:1,4x07:2,4x09:2,4x11:1,4x12:1,5x04:1,5x05:6,5x06:3,5x09:3,6x01:8,6x04:2,6x05:3,6x06:1,6x08:5"
hang,57,33,"1x02:1,1x03:3,1x05:1,1x06:3,1x09:2,1x10:2,2x08:2,2x09:1,2x11:1,3x01:2,3x02:3,3x03:2,3x05:5,3x06:2,3x07:1,3x12:2,4x01:4,4x02:1,4x03:1,4x05:1,4x08:1,4x09:1,4x12:2,5x01:1,5x02:1,5x04:1,5x07:2,5x08:1,5x09:1,5x10:1,6x02:3,6x04:1,6x07:1"
high,57,32,"1x01:2,1x02:1,1x04:3,1x05:1,1x08:3,1x11:1,2x09:1,2x11:4,2x12:3,3x03:1,3x05:3,3x06:3,3x08:1,3x09:1,3x11:2,4x02:3,4x04:1,4x08:1,4x09:1,4x10:1,4x11:1,5x03:2,5x06:1,5x08:1,5x09:2,5x10:3,5x11:3,5x12:1,6x01:2,6x04:2,6x07:1,6x08:1"
school,57,32,"1x01:1,1x03:3,1x04:3,1x05:1,1x07:1,1x10:2,1x11:2,1x12:1,2x09:1,2x10:3,2x11:7,3x03:1,3x05:3,3x07:1,3x08:1,3x09:1,4x01:3,4x08:1,4x09:1,4x10:1,4x11:3,5x03:3,5x05:1,5x06:1,5x08:1,5x09:4,5x12:1,6x01:1,6x04:1,6x05:1,6x07:1,6x08:1"
sense,57,30,"1x01:1,1x04:1,1x08:4,1x09:1,1x10:2,1x12:2,2x08:1,3x02:1,3x05:3,3x09:4,3x10:2,3x11:1,4x02:2,4x03:2,4x06:1,4x07:4,4x12:3,5x01:1,5x02:1,5x03:4,5x05:1,5x06:1,5x07:1,5x08:2,5x12:1,6x02:2,6x03:2,6x05:1,6x07:4,6x08:1"
yet,57,32,"1x01:2,1x04:1,1x06:1,1x09:1,1x10:1,1x11:1,1x12:1,2x10:3,3x05:1,3x07:4,3x08:1,3x11:1,4x01:4,4x02:1,4x03:4,4x05:1,4x07:1,4x10:3,4x11:2,5x02:1,5x03:1,5x04:1,5x05:1,5x06:1,5x08:4,5x10:5,6x01:1,6x02:1,6x03:1,6x05:1,6x07:1,6x08:4"
amazing,56,32,"1x01:1,1x05:2,1x08:4,1x09:3,1x10:1,1x11:1,1x12:3,2x08:1,2x09:1,2x10:2,2x11:2,3x05:1,3x08:3,3x10:2,3x11:2,3x12:1,4x01:1,4x03:4,4x06:4,4x08:1,4x10:2,4x12:1,5x01:2,5x02:1,5x03:2,5x04:2,5x06:1,5x08:1,5x10:1,6x04:1,6x05:1,6x07:1"
child,56,31,"1x01:2,1x02:1,1x03:2,1x04:1,1x05:1,1x07:2,1x08:1,1x11:1,2x08:1,2x09:5,2x12:1,3x03:2,3x05:3,3x06:1,3x08:4,3x09:1,3x11:1,4x04:2,4x08:3,4x10:4,4x11:6,5x03:1,5x04:1,5x06:2,5x08:1,5x09:1,6x01:1,6x03:1,6x05:1,6x06:1,6x07:1"
heart,56,33,"1x01:2,1x02:1,1x03:1,1x04:1,1x05:2,1x06:3,1x07:1,1x08:1,1x09:1,1x10:1,1x11:2,1x12:1,3x02:1,3x06:1,3x07:1,3x08:3,3x09:3,3x10:1,4x01:1,4x02:2,4x03:2,4x09:5,5x01:3,5x02:2,5x03:1,5x05:2,5x06:1,5x09:1,5x10:1,6x01:4,6x02:2,6x03:1,6x04:1"
