word,total_count,chapter_count,chapters
way,270,55,"10:3,12:5,14:6,16:5,18:3,20:6,22:2,26:2,28:1,30:3,32:6,34:6,36:1,40:12,44:4,46:7,48:3,50:7,52:6,54:13,56:2,58:5,62:2,66:2,68:4,70:3,72:5,74:4,78:15,80:4,82:11,84:9,86:5,88:2,92:8,94:2,98:2,102:1,104:6,106:8,108:8,110:2,112:2,114:9,116:6,118:4,120:5,122:4,126:6,128:3,130:5,132:8,137:2,138:1,141:4"
want,267,54,"10:6,12:5,14:8,16:6,18:8,20:10,22:1,26:2,28:5,30:7,32:11,40:7,42:3,44:7,46:12,48:1,50:5,52:7,54:14,56:9,58:1,62:1,66:2,68:4,70:2,72:11,74:1,76:1,78:11,80:8,82:3,84:4,86:1,92:8,94:6,96:2,98:1,100:1,102:7,104:8,108:13,112:3,114:4,116:3,118:2,120:1,122:2,124:8,126:4,128:1,132:4,136:1,137:1,141:3"
turn,248,56,"10:5,12:2,14:2,16:3,18:6,20:4,22:1,28:3,30:5,32:3,34:5,40:5,42:3,44:5,46:6,48:11,50:5,52:3,54:5,56:1,58:4,62:8,66:2,68:6,70:5,72:1,74:7,78:12,80:4,82:8,84:2,86:6,88:10,92:7,94:2,96:3,98:4,100:3,104:9,106:3,108:8,110:4,112:2,114:9,116:4,118:11,120:3,122:4,124:1,126:4,128:1,130:2,137:2,138:1,141:2,151:1"
begin,242,52,"12:1,14:2,16:2,18:4,20:3,26:2,30:3,34:5,40:2,42:1,44:7,46:7,48:1,50:4,52:5,54:7,56:1,58:7,60:3,62:6,66:4,68:8,70:4,72:4,74:3,78:16,80:3,82:7,84:2,86:4,88:10,92:3,94:2,96:4,98:6,100:1,102:4,104:10,106:3,108:12,110:1,112:4,114:4,116:11,118:2,120:6,122:3,124:7,126:12,128:3,130:5,152:1"
see,239,55,"10:2,12:3,14:12,16:8,18:4,20:7,22:1,26:6,30:4,32:10,34:6,40:5,42:2,44:9,46:4,48:2,50:6,52:2,54:3,58:3,62:2,66:2,68:4,70:6,72:7,74:3,76:1,78:8,80:14,82:2,84:3,86:4,88:5,92:9,94:1,96:2,98:1,102:5,104:5,106:3,108:9,112:1,114:5,116:5,118:6,120:3,122:3,124:1,126:5,128:2,130:5,132:3,137:1,138:3,141:1"
eye,236,55,"12:1,14:4,16:7,18:4,20:4,22:2,26:4,28:2,30:3,32:4,34:1,36:1,40:4,42:1,44:9,46:5,48:4,50:6,52:6,54:8,58:8,62:5,66:10,68:5,70:9,72:4,74:5,76:1,78:8,80:3,82:5,84:4,86:3,88:5,92:9,94:4,96:1,98:8,100:2,102:2,104:2,108:12,110:1,112:1,114:1,116:8,118:2,120:2,122:6,124:2,126:7,128:4,130:2,132:2,137:3"
face,231,53,"12:1,14:3,16:2,18:4,20:8,26:2,28:1,32:5,34:6,40:5,42:2,44:12,46:1,48:4,52:1,54:4,56:1,58:5,60:1,62:2,66:14,68:9,70:9,72:7,74:2,76:1,78:10,80:8,82:5,84:5,86:5,88:4,92:5,94:1,96:2,98:1,100:2,102:4,104:5,106:2,108:5,110:1,112:2,114:3,116:6,118:5,120:4,122:5,124:6,126:12,128:2,130:6,132:3"
head,225,52,"10:1,12:2,14:2,16:5,18:3,20:2,28:3,30:4,32:8,34:9,36:3,40:2,44:6,46:7,48:4,50:6,52:4,54:4,56:1,58:5,62:5,66:6,68:5,70:2,72:7,78:13,80:2,82:6,84:3,86:5,88:10,92:9,94:1,98:5,100:2,102:1,104:11,106:3,108:5,110:1,112:3,114:6,116:4,118:2,120:2,122:9,124:4,126:3,128:1,130:5,132:1,141:2"
man,224,51,"1:1,4:1,10:16,12:1,14:3,16:2,18:3,20:4,28:5,30:12,32:2,34:10,36:1,40:4,42:1,44:1,46:4,48:10,50:2,52:3,54:3,56:1,58:6,62:1,66:11,68:1,70:14,78:7,80:4,82:1,84:2,88:1,92:16,94:2,96:2,98:5,100:7,102:11,104:13,106:7,108:4,112:2,118:4,120:2,122:1,124:4,126:2,132:1,138:1,146:1,150:1"
daddy,220,37,"12:8,14:1,16:29,18:1,20:2,26:7,28:4,32:7,34:6,40:1,44:4,46:17,50:10,54:16,56:4,62:3,66:8,68:1,70:1,72:3,82:9,84:3,86:3,88:2,92:1,94:4,96:7,98:6,104:2,108:16,110:3,112:6,118:1,124:10,126:12,130:1,132:1"
feel,216,53,"1:1,10:1,12:3,14:4,16:2,18:2,20:11,26:1,28:4,30:1,32:9,34:12,36:1,40:18,44:8,46:5,48:6,50:4,52:6,54:6,56:3,58:5,60:1,62:2,66:5,68:1,70:5,72:5,74:9,76:1,78:10,80:2,82:4,84:3,86:2,88:3,92:6,94:2,96:1,100:1,102:1,104:8,106:3,108:4,112:4,114:3,118:7,122:1,126:2,128:3,130:1,132:2,153:1"
old,212,51,"10:2,12:1,14:12,16:5,18:3,20:9,28:5,30:8,32:7,34:2,40:7,42:1,44:2,46:10,48:8,50:6,52:2,54:7,56:1,58:7,62:6,66:7,68:3,70:1,72:4,74:1,78:9,80:12,82:3,84:1,92:3,94:3,96:11,102:1,106:1,108:7,112:2,114:1,116:1,118:4,120:1,122:1,124:1,128:1,130:6,132:4,137:1,141:7,150:1,152:1,153:2"
