word,total_count
buckbeak,8
kappa,4
palmistry,4
dissendium,3
sweetshop,3
unfogge,3
dincha,2
furball,2
honeyduke,2
inee,2
mistiest,2
shrivelfig,2
sundaes,2
adam,1
alfoy,1
antlered,1
arm'll,1
beau'iful,1
bitten,1
bowlegged,1
broomtail,1
cageful,1
cauldronful,1
celebratin,1
choco,1
collywobble,1
coverin,1
crosser,1
didja,1
doddery,1
dursleys'd,1
eart,1
earwiggy,1
escapin,1
ev'ry,1
ev'rythin,1
everyone'd,1
everyone'll,1
feast'll,1
fing,1
firteen,1
floodin,1
fred'd,1
gobletful,1
goblinlike,1
gov'nor,1
hallucin,1
haring,1
harrassed,1
hocking,1
i'n't,1
instructing,1
lakeshore,1
lurkin,1
mapmaker,1
misjudged,1
mistrusted,1
musclely,1
namby,1
neffy,1
newts,1
nosh,1
oddsbodikin,1
oliver,1
onest,1
packin,1
pettigrew,1
practicin,1
puffapod,1
receptivity,1
s'all,1
s'no,1
scrounger,1
sharpish,1
snape'd,1
superfine,1
talentless,1
toofbrush,1
underbre,1
unrestrainedly,1
unsurpassable,1
woooooooo,1
woss,1
woz,1
