word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
in,in,ADP,295,49,"...Ready for It?; Actually Romantic; All Too Well (10 Minute Version) (Taylor’s Version) [From The Vault]; All Too Well (10 Minute Version) (Taylor’s Version) [Live Acoustic]; Anti-Hero; Blank Space; But Daddy I Love Him; CANCELLED!; Cruel Summer; Down Bad; Eldest Daughter; Elizabeth Taylor; Father Figure; Florida!!!; Fortnight; Guilty as Sin?; I Can Do It With a Broken Heart; Is It Over Now? (Taylor’s Version) [From the Vault]; Look What You Made Me Do; Love Story; Lover; My Boy Only Breaks His Favorite Toys; Opalite; Ruin The Friendship; So High School; So Long, London; Style; The Alchemy; The Fate of Ophelia; The Life of a Showgirl; The Smallest Man Who Ever Lived; The Tortured Poets Department; We Are Never Ever Getting Back Together; Who’s Afraid of Little Old Me?; Wood; You Belong With Me; You’re Losing Me (From The Vault); You’re On Your Own, Kid; august; betty; cardigan; champagne problems; exile; loml; my tears ricochet; thanK you aIMee; the 1; tolerate it; “Slut!” (Taylor’s Version) [From the Vault]",6.02,True,11
your,your,PRON,244,46,"Actually Romantic; All Too Well (10 Minute Version) (Taylor’s Version) [From The Vault]; All Too Well (10 Minute Version) (Taylor’s Version) [Live Acoustic]; Anti-Hero; Blank Space; But Daddy I Love Him; CANCELLED!; Cruel Summer; Down Bad; Eldest Daughter; Elizabeth Taylor; Father Figure; Florida!!!; Fortnight; Guilty as Sin?; I Can Do It With a Broken Heart; Is It Over Now? (Taylor’s Version) [From the Vault]; Look What You Made Me Do; Love Story; Lover; Opalite; Ruin The Friendship; So High School; So Long, London; Style; The Alchemy; The Fate of Ophelia; The Smallest Man Who Ever Lived; The Tortured Poets Department; We Are Never Ever Getting Back Together; Who’s Afraid of Little Old Me?; Wood; You Belong With Me; You’re Losing Me (From The Vault); You’re On Your Own, Kid; august; betty; cardigan; champagne problems; exile; loml; my tears ricochet; thanK you aIMee; the 1; tolerate it; “Slut!” (Taylor’s Version) [From the Vault]",5.3,True,12
was,be,AUX,236,39,"...Ready for It?; All Too Well (10 Minute Version) (Taylor’s Version) [From The Vault]; All Too Well (10 Minute Version) (Taylor’s Version) [Live Acoustic]; Blank Space; But Daddy I Love Him; CANCELLED!; Cruel Summer; Down Bad; Eldest Daughter; Elizabeth Taylor; Father Figure; Florida!!!; Fortnight; Guilty as Sin?; I Can Do It With a Broken Heart; Is It Over Now? (Taylor’s Version) [From the Vault]; Look What You Made Me Do; Love Story; My Boy Only Breaks His Favorite Toys; Opalite; Ruin The Friendship; So Long, London; The Alchemy; The Fate of Ophelia; The Life of a Showgirl; The Smallest Man Who Ever Lived; Who’s Afraid of Little Old Me?; Wi$h Li$t; Wood; You’re Losing Me (From The Vault); august; betty; cardigan; champagne problems; loml; my tears ricochet; thanK you aIMee; tolerate it; “Slut!” (Taylor’s Version) [From the Vault]",6.05,True,13
n't,not,PART,226,45,"...Ready for It?; Actually Romantic; All Too Well (10 Minute Version) (Taylor’s Version) [From The Vault]; All Too Well (10 Minute Version) (Taylor’s Version) [Live Acoustic]; Blank Space; But Daddy I Love Him; CANCELLED!; Cruel Summer; Down Bad; Eldest Daughter; Elizabeth Taylor; Father Figure; Florida!!!; Fortnight; Guilty as Sin?; I Can Do It With a Broken Heart; Is It Over Now? (Taylor’s Version) [From the Vault]; Look What You Made Me Do; Love Story; Opalite; Ruin The Friendship; So High School; So Long, London; Style; The Alchemy; The Fate of Ophelia; The Life of a Showgirl; The Smallest Man Who Ever Lived; The Tortured Poets Department; We Are Never Ever Getting Back Together; Who’s Afraid of Little Old Me?; Wood; You Belong With Me; You’re Losing Me (From The Vault); You’re On Your Own, Kid; august; betty; champagne problems; exile; loml; my tears ricochet; thanK you aIMee; the 1; tolerate it; “Slut!” (Taylor’s Version) [From the Vault]",5.02,True,14
of,of,ADP,222,48,"...Ready for It?; Actually Romantic; All Too Well (10 Minute Version) (Taylor’s Version) [From The Vault]; All Too Well (10 Minute Version) (Taylor’s Version) [Live Acoustic]; Anti-Hero; Blank Space; But Daddy I Love Him; CANCELLED!; Cruel Summer; Down Bad; Elizabeth Taylor; Father Figure; Florida!!!; Fortnight; Guilty as Sin?; I Can Do It With a Broken Heart; Is It Over Now? (Taylor’s Version) [From the Vault]; Look What You Made Me Do; Love Story; Lover; My Boy Only Breaks His Favorite Toys; Opalite; Ruin The Friendship; So High School; So Long, London; Style; The Fate of Ophelia; The Life of a Showgirl; The Smallest Man Who Ever Lived; The Tortured Poets Department; We Are Never Ever Getting Back Together; Who’s Afraid of Little Old Me?; Wi$h Li$t; Wood; You Belong With Me; You’re Losing Me (From The Vault); You’re On Your Own, Kid; august; betty; cardigan; champagne problems; exile; loml; my tears ricochet; thanK you aIMee; the 1; tolerate it; “Slut!” (Taylor’s Version) [From the Vault]",4.62,True,15
but,but,CCONJ,205,44,"...Ready for It?; Actually Romantic; All Too Well (10 Minute Version) (Taylor’s Version) [From The Vault]; All Too Well (10 Minute Version) (Taylor’s Version) [Live Acoustic]; Anti-Hero; Blank Space; But Daddy I Love Him; CANCELLED!; Cruel Summer; Eldest Daughter; Elizabeth Taylor; Florida!!!; Fortnight; I Can Do It With a Broken Heart; Is It Over Now? (Taylor’s Version) [From the Vault]; Look What You Made Me Do; Love Story; Lover; My Boy Only Breaks His Favorite Toys; Opalite; Ruin The Friendship; So High School; So Long, London; Style; The Alchemy; The Fate of Ophelia; The Life of a Showgirl; The Smallest Man Who Ever Lived; The Tortured Poets Department; We Are Never Ever Getting Back Together; Who’s Afraid of Little Old Me?; Wi$h Li$t; You’re Losing Me (From The Vault); august; betty; cardigan; champagne problems; exile; loml; my tears ricochet; thanK you aIMee; the 1; tolerate it; “Slut!” (Taylor’s Version) [From the Vault]",4.66,True,16
all,all,DET,198,45,"...Ready for It?; Actually Romantic; All Too Well (10 Minute Version) (Taylor’s Version) [From The Vault]; All Too Well (10 Minute Version) (Taylor’s Version) [Live Acoustic]; Anti-Hero; Blank Space; But Daddy I Love Him; CANCELLED!; Down Bad; Eldest Daughter; Elizabeth Taylor; Father Figure; Florida!!!; Fortnight; Guilty as Sin?; I Can Do It With a Broken Heart; Is It Over Now? (Taylor’s Version) [From the Vault]; Look What You Made Me Do; Love Story; Lover; My Boy Only Breaks His Favorite Toys; Opalite; Ruin The Friendship; So High School; So Long, London; The Fate of Ophelia; The Life of a Showgirl; The Smallest Man Who Ever Lived; Who’s Afraid of Little Old Me?; Wi$h Li$t; Wood; You Belong With Me; You’re Losing Me (From The Vault); You’re On Your Own, Kid; august; betty; cardigan; champagne problems; exile; loml; my tears ricochet; thanK you aIMee; the 1; tolerate it; “Slut!” (Taylor’s Version) [From the Vault]",4.4,True,17
m,be,AUX,181,36,"...Ready for It?; Actually Romantic; All Too Well (10 Minute Version) (Taylor’s Version) [From The Vault]; All Too Well (10 Minute Version) (Taylor’s Version) [Live Acoustic]; Anti-Hero; Blank Space; But Daddy I Love Him; CANCELLED!; Cruel Summer; Down Bad; Eldest Daughter; Elizabeth Taylor; Florida!!!; Guilty as Sin?; I Can Do It With a Broken Heart; Look What You Made Me Do; Love Story; Lover; My Boy Only Breaks His Favorite Toys; So High School; So Long, London; The Alchemy; The Life of a Showgirl; The Tortured Poets Department; We Are Never Ever Getting Back Together; Who’s Afraid of Little Old Me?; You Belong With Me; You’re Losing Me (From The Vault); betty; cardigan; exile; loml; my tears ricochet; the 1; tolerate it; “Slut!” (Taylor’s Version) [From the Vault]",5.03,True,18
we,we,PRON,171,38,"...Ready for It?; Actually Romantic; All Too Well (10 Minute Version) (Taylor’s Version) [From The Vault]; All Too Well (10 Minute Version) (Taylor’s Version) [Live Acoustic]; Blank Space; But Daddy I Love Him; CANCELLED!; Cruel Summer; Eldest Daughter; Elizabeth Taylor; Father Figure; Fortnight; Guilty as Sin?; Love Story; Lover; My Boy Only Breaks His Favorite Toys; Opalite; Ruin The Friendship; So Long, London; Style; The Alchemy; The Life of a Showgirl; The Smallest Man Who Ever Lived; The Tortured Poets Department; We Are Never Ever Getting Back Together; Who’s Afraid of Little Old Me?; Wi$h Li$t; Wood; You’re Losing Me (From The Vault); You’re On Your Own, Kid; august; cardigan; champagne problems; exile; loml; my tears ricochet; the 1; “Slut!” (Taylor’s Version) [From the Vault]",4.5,True,19
that,that,DET,160,42,"...Ready for It?; Actually Romantic; All Too Well (10 Minute Version) (Taylor’s Version) [From The Vault]; All Too Well (10 Minute Version) (Taylor’s Version) [Live Acoustic]; Blank Space; But Daddy I Love Him; CANCELLED!; Cruel Summer; Down Bad; Eldest Daughter; Elizabeth Taylor; Father Figure; Florida!!!; I Can Do It With a Broken Heart; Is It Over Now? (Taylor’s Version) [From the Vault]; Love Story; Lover; My Boy Only Breaks His Favorite Toys; Opalite; Ruin The Friendship; So High School; So Long, London; Style; The Alchemy; The Fate of Ophelia; The Life of a Showgirl; The Smallest Man Who Ever Lived; The Tortured Poets Department; We Are Never Ever Getting Back Together; Who’s Afraid of Little Old Me?; Wi$h Li$t; Wood; You Belong With Me; You’re Losing Me (From The Vault); You’re On Your Own, Kid; betty; champagne problems; loml; my tears ricochet; thanK you aIMee; tolerate it; “Slut!” (Taylor’s Version) [From the Vault]",3.81,True,20
do,do,VERB,140,37,"...Ready for It?; Actually Romantic; All Too Well (10 Minute Version) (Taylor’s Version) [From The Vault]; All Too Well (10 Minute Version) (Taylor’s Version) [Live Acoustic]; Blank Space; But Daddy I Love Him; Cruel Summer; Down Bad; Eldest Daughter; Elizabeth Taylor; Father Figure; Florida!!!; Guilty as Sin?; I Can Do It With a Broken Heart; Look What You Made Me Do; Love Story; Opalite; Ruin The Friendship; So High School; The Fate of Ophelia; The Life of a Showgirl; The Smallest Man Who Ever Lived; Who’s Afraid of Little Old Me?; Wi$h Li$t; Wood; You Belong With Me; You’re Losing Me (From The Vault); You’re On Your Own, Kid; august; betty; champagne problems; exile; loml; thanK you aIMee; the 1; tolerate it; “Slut!” (Taylor’s Version) [From the Vault]",3.78,True,21
