word,total_count,chapter_count,chapters
feel,100,8,"2:20,3:16,4:27,5:6,6:6,7:4,8:19,10:2"
school,100,9,"1:1,2:18,3:17,4:37,5:6,6:3,7:13,8:4,12:1"
take,100,9,"1:1,2:10,3:6,4:28,5:15,6:2,7:18,8:16,11:4"
run,99,9,"1:2,2:9,3:17,4:23,5:26,6:4,7:5,8:9,11:4"
stop,97,9,"2:12,3:15,4:17,5:8,6:6,7:10,8:22,10:6,11:1"
start,95,12,"1:1,2:11,3:13,4:14,5:15,6:2,7:15,8:13,9:2,10:5,11:3,12:1"
turn,95,11,"1:5,2:11,3:7,4:26,5:5,6:2,7:14,8:17,9:1,10:3,11:4"
old,94,10,"0:1,1:6,2:11,3:6,4:27,5:5,7:17,8:17,10:1,11:3"
hear,91,10,"1:3,2:14,3:4,4:20,5:12,6:3,7:11,8:17,10:2,11:5"
write,91,9,"1:1,2:14,3:8,4:16,5:12,7:9,8:12,10:7,11:12"
believe,90,10,"1:11,2:3,3:6,4:25,5:10,6:2,7:23,8:5,10:1,11:4"
book,90,10,"1:2,2:25,3:6,4:9,5:11,7:17,8:7,9:1,11:10,12:2"
home,90,11,"0:1,2:8,3:10,4:18,5:11,6:1,7:9,8:23,9:1,10:5,11:3"
leave,90,8,"2:3,3:8,4:32,5:8,6:3,7:18,8:12,10:6"
course,89,10,"2:7,3:5,4:30,5:19,6:3,7:9,8:10,9:2,10:3,12:1"
call,87,10,"1:2,2:15,3:12,4:12,5:14,6:3,7:11,8:8,10:5,11:5"
little,87,11,"1:3,2:16,3:4,4:13,5:11,6:6,7:8,8:14,9:4,10:4,11:4"
bad,86,9,"1:3,2:13,3:7,4:14,5:14,7:18,8:14,10:1,11:2"
live,86,12,"0:1,1:2,2:6,3:7,4:19,5:12,6:2,7:24,8:7,9:2,10:1,11:3"
way,83,11,"1:4,2:13,3:8,4:20,5:15,6:3,7:12,8:3,10:2,11:2,12:1"
boy,82,8,"2:21,3:7,4:29,5:12,7:3,8:8,10:1,12:1"
car,81,8,"2:17,3:2,4:38,5:1,6:1,7:7,8:13,10:2"
woman,81,9,"1:2,2:11,3:2,4:32,5:4,6:1,7:16,8:12,10:1"
right,80,10,"1:1,2:10,3:9,4:24,5:10,6:1,7:9,8:12,10:3,11:1"
father,77,7,"1:2,2:4,3:10,4:22,6:2,7:35,8:2"
people,77,7,"1:4,2:5,3:6,4:17,5:6,7:33,8:6"
word,76,11,"1:5,2:14,3:5,4:15,5:6,6:1,7:11,8:11,9:1,10:3,11:4"
find,75,9,"0:1,2:15,3:2,4:24,5:6,7:12,8:10,10:3,11:2"
