word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
doin,do,NOUN,1,1,The Power of Equality,1.0,False,2140
nothin,nothing,NOUN,1,1,The Power of Equality,1.0,False,2141
ambition,ambition,NOUN,1,1,The Power of Equality,1.0,False,2142
vows,vow,VERB,1,1,The Power of Equality,1.0,False,2143
madder,madder,PROPN,1,1,The Power of Equality,1.0,False,2144
memory,memory,NOUN,1,1,The Power of Equality,1.0,False,2145
whitest,white,ADJ,1,1,The Power of Equality,1.0,False,2146
clear,clear,ADJ,1,1,The Power of Equality,1.0,False,2147
tapes,tape,NOUN,1,1,The Power of Equality,1.0,False,2148
cd,cd,PROPN,1,1,The Power of Equality,1.0,False,2149
public,public,PROPN,1,1,The Power of Equality,1.0,False,2150
enemy,enemy,PROPN,1,1,The Power of Equality,1.0,False,2151
lily,lily,ADJ,1,1,The Power of Equality,1.0,False,2152
tickled,tickle,VERB,1,1,The Power of Equality,1.0,False,2153
klux,klux,PROPN,1,1,The Power of Equality,1.0,False,2154
klan,klan,PROPN,1,1,The Power of Equality,1.0,False,2155
supremacy,supremacy,NOUN,1,1,The Power of Equality,1.0,False,2156
chief,chief,NOUN,1,1,The Power of Equality,1.0,False,2157
menace,menace,VERB,1,1,The Power of Equality,1.0,False,2158
slime,slime,NOUN,1,1,The Power of Equality,1.0,False,2159
blackest,blackest,PROPN,1,1,The Power of Equality,1.0,False,2160
anger,anger,NOUN,1,1,The Power of Equality,1.0,False,2161
mix,mix,VERB,1,1,The Power of Equality,1.0,False,2162
dynamite,dynamite,ADJ,1,1,The Power of Equality,1.0,False,2163
courage,courage,NOUN,1,1,The Power of Equality,1.0,False,2164
word,word,NOUN,1,1,The Power of Equality,1.0,False,2165
american,american,ADJ,1,1,The Power of Equality,1.0,False,2166
attitude,attitude,NOUN,1,1,The Power of Equality,1.0,False,2167
devour,devour,VERB,1,1,The Power of Equality,1.0,False,2168
ku,ku,PROPN,1,1,The Power of Equality,1.0,False,2169
square,square,ADJ,1,1,Charlie,1.0,False,2170
hippodrome,hippodrome,ADJ,1,1,Charlie,1.0,False,2171
trombone,trombone,NOUN,1,1,Charlie,1.0,False,2172
anybody,anybody,PROPN,1,1,Charlie,1.0,False,2173
unknown,unknown,ADJ,1,1,Charlie,1.0,False,2174
flea,flea,PROPN,1,1,Charlie,1.0,False,2175
fists,fist,NOUN,1,1,Charlie,1.0,False,2176
scientist,scientist,NOUN,1,1,Charlie,1.0,False,2177
dig,dig,VERB,1,1,The Power of Equality,1.0,False,2178
bigot,bigot,PROPN,1,1,The Power of Equality,1.0,False,2179
near,near,ADP,1,1,The Power of Equality,1.0,False,2180
misery,misery,NOUN,1,1,The Power of Equality,1.0,False,2181
huh,huh,PROPN,1,1,Charlie,1.0,False,2182
aboard,aboard,ADV,1,1,Charlie,1.0,False,2183
stitch,stitch,VERB,1,1,Charlie,1.0,False,2184
yours,your,NOUN,1,1,Charlie,1.0,True,2185
belt,belt,NOUN,1,1,The Power of Equality,1.0,False,2186
dealin,dealin,NOUN,1,1,The Power of Equality,1.0,False,2187
dealt,deal,VERB,1,1,The Power of Equality,1.0,False,2188
grip,grip,NOUN,1,1,The Power of Equality,1.0,False,2189
killing,kill,VERB,1,1,The Power of Equality,1.0,False,2190
exist,exist,VERB,1,1,The Power of Equality,1.0,False,2191
rub,rub,VERB,1,1,The Power of Equality,1.0,False,2192
pissed,piss,VERB,1,1,The Power of Equality,1.0,False,2193
count,count,VERB,1,1,The Power of Equality,1.0,False,2194
em,them,PRON,1,1,The Power of Equality,1.0,False,2195
piccadilly,piccadilly,PROPN,1,1,The Power of Equality,1.0,False,2196
sickness,sickness,NOUN,1,1,The Power of Equality,1.0,False,2197
hick,hick,NOUN,1,1,The Power of Equality,1.0,False,2198
thickness,thickness,NOUN,1,1,The Power of Equality,1.0,False,2199
welt,welt,NOUN,1,1,The Power of Equality,1.0,False,2200
bible,bible,PROPN,1,1,The Power of Equality,1.0,False,2201
detox,detox,NOUN,1,1,Here Ever After,1.0,False,2202
food,food,NOUN,1,1,Here Ever After,1.0,False,2203
trash,trash,NOUN,1,1,Here Ever After,1.0,False,2204
livin,livin,NOUN,1,1,Here Ever After,1.0,False,2205
crosswalk,crosswalk,NOUN,1,1,Here Ever After,1.0,False,2206
motel,motel,NOUN,1,1,Here Ever After,1.0,False,2207
hoes,hoe,NOUN,1,1,Here Ever After,1.0,False,2208
willow,willow,NOUN,1,1,Purple Stain,1.0,False,2209
hanging,hang,VERB,1,1,Here Ever After,1.0,False,2210
chevron,chevron,PROPN,1,1,Here Ever After,1.0,False,2211
dude,dude,NOUN,1,1,Here Ever After,1.0,False,2212
redneck,redneck,NOUN,1,1,Here Ever After,1.0,False,2213
fights,fight,VERB,1,1,Here Ever After,1.0,False,2214
hercules,hercules,PROPN,1,1,Here Ever After,1.0,False,2215
box,box,NOUN,1,1,Here Ever After,1.0,False,2216
hoppin,hoppin,NOUN,1,1,Here Ever After,1.0,False,2217
laundry,laundry,NOUN,1,1,Here Ever After,1.0,False,2218
ballistic,ballistic,NOUN,1,1,Here Ever After,1.0,False,2219
mangy,mangy,PROPN,1,1,Here Ever After,1.0,False,2220
messed,mess,VERB,1,1,Here Ever After,1.0,False,2221
blacked,black,VERB,1,1,Here Ever After,1.0,False,2222
photo,photo,NOUN,1,1,Here Ever After,1.0,False,2223
bangin,bangin,PROPN,1,1,Here Ever After,1.0,False,2224
issues,issue,NOUN,1,1,Here Ever After,1.0,False,2225
alligator,alligator,NOUN,1,1,Purple Stain,1.0,False,2226
haters,hater,NOUN,1,1,Purple Stain,1.0,False,2227
point,point,NOUN,1,1,Purple Stain,1.0,False,2228
feather,feather,PROPN,1,1,Purple Stain,1.0,False,2229
farley,farley,PROPN,1,1,Purple Stain,1.0,False,2230
angel,angel,NOUN,1,1,Purple Stain,1.0,False,2231
pillow,pillow,NOUN,1,1,Purple Stain,1.0,False,2232
liquor,liquor,NOUN,1,1,Here Ever After,1.0,False,2233
unique,unique,ADJ,1,1,Here Ever After,1.0,False,2234
moving,move,VERB,1,1,Goodbye Angels,1.0,False,2235
dismiss,dismiss,VERB,1,1,Goodbye Angels,1.0,False,2236
promise,promise,NOUN,1,1,Goodbye Angels,1.0,False,2237
overkill,overkill,PROPN,1,1,Goodbye Angels,1.0,False,2238
