word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
suck,suck,VERB,1,1,Time Is Running Out,1.0,False,807
nature,nature,NOUN,1,1,The Globalist,1.0,False,808
hear,hear,VERB,1,1,Supermassive Black Hole,1.0,False,809
odds,odd,NOUN,1,1,Dig Down,1.0,False,810
edge,edge,NOUN,1,1,Dig Down,1.0,False,811
gun,gun,NOUN,1,1,Dig Down,1.0,False,812
head,head,NOUN,1,1,Dig Down,1.0,False,813
static,static,ADJ,1,1,Unravelling,1.0,False,814
thin,thin,ADJ,1,1,Dig Down,1.0,False,815
restricted,restrict,VERB,1,1,Time Is Running Out,1.0,False,816
descends,descend,VERB,1,1,Dig Down,1.0,False,817
decides,decide,VERB,1,1,Dig Down,1.0,False,818
clown,clown,NOUN,1,1,Dig Down,1.0,False,819
takes,take,VERB,1,1,Dig Down,1.0,False,820
firing,firing,NOUN,1,1,Dig Down,1.0,False,821
squad,squad,NOUN,1,1,Dig Down,1.0,False,822
chase,chase,VERB,1,1,Falling Away with You,1.0,False,823
friends,friend,NOUN,1,1,Dig Down,1.0,False,824
whatever,whatever,PRON,1,1,Falling Away with You,1.0,True,825
reckless,reckless,ADJ,1,1,Falling Away with You,1.0,False,826
staying,stay,VERB,1,1,Falling Away with You,1.0,False,827
awake,awake,ADJ,1,1,Falling Away with You,1.0,False,828
moments,moment,NOUN,1,1,Falling Away with You,1.0,False,829
elude,elude,NOUN,1,1,Falling Away with You,1.0,False,830
unsung,unsung,ADJ,1,1,Supremacy,1.0,False,831
invisible,invisible,ADJ,1,1,Supremacy,1.0,False,832
embedded,embed,VERB,1,1,Supremacy,1.0,False,833
addicted,addicted,ADJ,1,1,Time Is Running Out,1.0,False,834
brainwashing,brainwash,VERB,1,1,Supremacy,1.0,False,835
children,child,NOUN,1,1,Supremacy,1.0,False,836
emancipation,emancipation,NOUN,1,1,Supremacy,1.0,False,837
policies,policy,NOUN,1,1,Supremacy,1.0,False,838
risen,rise,VERB,1,1,Supremacy,1.0,False,839
overcome,overcome,VERB,1,1,Supremacy,1.0,False,840
brave,brave,ADJ,1,1,Supremacy,1.0,False,841
greatness,greatness,PROPN,1,1,Supremacy,1.0,False,842
dies,die,VERB,1,1,Supremacy,1.0,False,843
spies,spy,NOUN,1,1,Supremacy,1.0,False,844
drained,drain,VERB,1,1,Aftermath,1.0,False,845
states,state,NOUN,1,1,Aftermath,1.0,False,846
rising,rise,VERB,1,1,Aftermath,1.0,False,847
faint,faint,ADV,1,1,Aftermath,1.0,False,848
hearted,hearted,ADJ,1,1,Aftermath,1.0,False,849
tide,tide,NOUN,1,1,Aftermath,1.0,False,850
moan,moan,VERB,1,1,Supermassive Black Hole,1.0,False,851
caught,catch,VERB,1,1,Supermassive Black Hole,1.0,False,852
pretenses,pretense,NOUN,1,1,Supermassive Black Hole,1.0,False,853
tasting,taste,VERB,1,1,Falling Away with You,1.0,False,854
fray,fray,NOUN,1,1,Dig Down,1.0,False,855
abide,abide,VERB,1,1,Dig Down,1.0,False,856
tired,tired,ADJ,1,1,Aftermath,1.0,False,857
fighting,fight,VERB,1,1,Aftermath,1.0,False,858
script,script,NOUN,1,1,Unravelling,1.0,False,859
memorise,memorise,VERB,1,1,Unravelling,1.0,False,860
redacted,redact,VERB,1,1,Unravelling,1.0,False,861
revised,revise,VERB,1,1,Unravelling,1.0,False,862
beside,beside,ADP,1,1,Unravelling,1.0,True,863
entered,enter,VERB,1,1,Dig Down,1.0,False,864
breathing,breathe,VERB,1,1,Falling Away with You,1.0,False,865
fantasies,fantasy,NOUN,1,1,Falling Away with You,1.0,False,866
decay,decay,VERB,1,1,Falling Away with You,1.0,False,867
threw,throw,VERB,1,1,Falling Away with You,1.0,False,868
trouble,trouble,PROPN,1,1,Panic Station,1.0,False,869
surround,surround,VERB,1,1,Panic Station,1.0,False,870
deliver,deliver,VERB,1,1,Panic Station,1.0,False,871
wildest,wildest,ADJ,1,1,Panic Station,1.0,False,872
drowning,drown,VERB,1,1,Time Is Running Out,1.0,False,873
doubts,doubts,PROPN,1,1,Panic Station,1.0,False,874
spell,spell,NOUN,1,1,Time Is Running Out,1.0,False,875
created,create,VERB,1,1,Time Is Running Out,1.0,False,876
each,each,DET,1,1,Aftermath,1.0,True,877
closer,close,ADJ,1,1,Panic Station,1.0,False,878
sacrifice,sacrifice,VERB,1,1,Panic Station,1.0,False,879
taste,taste,VERB,1,1,Panic Station,1.0,False,880
wall,wall,NOUN,1,1,Panic Station,1.0,False,881
commit,commit,VERB,1,1,Panic Station,1.0,False,882
uh,uh,INTJ,1,1,Panic Station,1.0,False,883
asphyxiated,asphyxiate,VERB,1,1,Time Is Running Out,1.0,False,884
field,field,NOUN,1,1,Reapers,1.0,False,885
crosshair,crosshair,NOUN,1,1,Reapers,1.0,False,886
locked,lock,VERB,1,1,Reapers,1.0,False,887
recourse,recourse,NOUN,1,1,Reapers,1.0,False,888
hopeless,hopeless,ADJ,1,1,New Born,1.0,False,889
roam,roam,VERB,1,1,New Born,1.0,False,890
distance,distance,NOUN,1,1,New Born,1.0,False,891
fades,fade,NOUN,1,1,New Born,1.0,False,892
deep,deep,ADV,1,1,Sing for Absolution,1.0,False,893
unstoppable,unstoppable,ADJ,1,1,New Born,1.0,False,894
police,police,NOUN,1,1,Resistance,1.0,False,895
reached,reach,VERB,1,1,Resistance,1.0,False,896
pretend,pretend,VERB,1,1,Resistance,1.0,False,897
protect,protect,VERB,1,1,Resistance,1.0,False,898
further,further,ADJ,1,1,Resistance,1.0,True,899
infiltrate,infiltrate,VERB,1,1,Mercy,1.0,False,900
challenged,challenge,VERB,1,1,Unintended,1.0,False,901
swelling,swell,VERB,1,1,New Born,1.0,False,902
hypnotize,hypnotize,VERB,1,1,Dead Inside,1.0,False,903
taught,teach,VERB,1,1,Dead Inside,1.0,False,904
without,without,ADP,1,1,Dead Inside,1.0,True,905
trace,trace,NOUN,1,1,Dead Inside,1.0,False,906
remorse,remorse,NOUN,1,1,Dead Inside,1.0,False,907
guy,guy,NOUN,1,1,Dead Inside,1.0,False,908
hatred,hatred,NOUN,1,1,Stockholm Syndrome,1.0,False,909
gutless,gutless,ADJ,1,1,Mercy,1.0,False,910
becoming,become,VERB,1,1,Reapers,1.0,True,911
suffered,suffer,VERB,1,1,Undisclosed Desires,1.0,False,912
loveless,loveless,NOUN,1,1,Undisclosed Desires,1.0,False,913
denied,deny,VERB,1,1,Undisclosed Desires,1.0,False,914
soothing,soothe,VERB,1,1,Undisclosed Desires,1.0,False,915
pure,pure,ADJ,1,1,Undisclosed Desires,1.0,False,916
wheel,wheel,NOUN,1,1,Reapers,1.0,False,917
