word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
clean,clean,ADJ,1,1,Plateau (Live Acoustic),1.0,False,1013
began,begin,VERB,1,1,Plateau (Live Acoustic),1.0,False,1014
scan,scan,VERB,1,1,Plateau (Live Acoustic),1.0,False,1015
greenland,greenland,PROPN,1,1,Plateau (Live Acoustic),1.0,False,1016
mexico,mexico,PROPN,1,1,Plateau (Live Acoustic),1.0,False,1017
decided,decide,VERB,1,1,Plateau (Live Acoustic),1.0,False,1018
amused,amuse,VERB,1,1,All Apologies,1.0,False,1019
nest,nest,NOUN,1,1,All Apologies,1.0,False,1020
salt,salt,NOUN,1,1,All Apologies,1.0,False,1021
fault,fault,NOUN,1,1,All Apologies,1.0,False,1022
aqua,aqua,PROPN,1,1,All Apologies,1.0,False,1023
sea,sea,NOUN,1,1,All Apologies,1.0,False,1024
foam,foam,NOUN,1,1,All Apologies,1.0,False,1025
sunburn,sunburn,PROPN,1,1,All Apologies,1.0,False,1026
knowin,knowin,VERB,1,1,Lounge Act,1.0,False,1027
experience,experience,NOUN,1,1,Lounge Act,1.0,False,1028
fightin,fightin,ADJ,1,1,Lounge Act,1.0,False,1029
different,different,ADJ,1,1,The Man Who Sold the World (Live Acoustic),1.0,False,1030
normal,normal,ADJ,1,1,The Man Who Sold the World (Live Acoustic),1.0,False,1031
sounds,sound,VERB,1,1,The Man Who Sold the World (Live Acoustic),1.0,False,1032
smoke,smoke,NOUN,1,1,The Man Who Sold the World (Live Acoustic),1.0,False,1033
easily,easily,ADV,1,1,All Apologies,1.0,False,1034
nature,nature,NOUN,1,1,In Bloom,1.0,False,1035
whore,whore,NOUN,1,1,In Bloom,1.0,False,1036
bruises,bruise,NOUN,1,1,In Bloom,1.0,False,1037
fruit,fruit,NOUN,1,1,In Bloom,1.0,False,1038
tender,tender,PROPN,1,1,In Bloom,1.0,False,1039
bloom,bloom,NOUN,1,1,In Bloom,1.0,False,1040
passed,pass,VERB,1,1,The Man Who Sold the World (Live Acoustic),1.0,False,1041
