word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
playful,playful,ADJ,1,1,Killer Queen,1.0,False,928
singin,singin,VERB,1,1,We Will Rock You,1.0,False,929
shouting,shout,VERB,1,1,We Will Rock You,1.0,False,930
waving,wave,VERB,1,1,We Will Rock You,1.0,False,931
banner,banner,NOUN,1,1,We Will Rock You,1.0,False,932
pleading,plead,VERB,1,1,We Will Rock You,1.0,False,933
playing,playing,NOUN,1,1,We Will Rock You,1.0,False,934
kickin,kickin,PROPN,1,1,We Will Rock You,1.0,False,935
blown,blow,VERB,1,1,Love of My Life,1.0,False,936
precise,precise,ADJ,1,1,Killer Queen,1.0,False,937
cell,cell,NOUN,1,1,Somebody to Love,1.0,False,938
anywhere,anywhere,ADV,1,1,Somebody to Love,1.0,True,939
keeps,keep,VERB,1,1,Killer Queen,1.0,False,940
minah,minah,PROPN,1,1,Killer Queen,1.0,False,941
incidentally,incidentally,ADV,1,1,Killer Queen,1.0,False,942
inclined,incline,VERB,1,1,Killer Queen,1.0,False,943
perfume,perfume,PROPN,1,1,Killer Queen,1.0,False,944
naturally,naturally,ADV,1,1,Killer Queen,1.0,False,945
paris,paris,PROPN,1,1,Killer Queen,1.0,False,946
address,address,NOUN,1,1,Killer Queen,1.0,False,947
conversation,conversation,NOUN,1,1,Killer Queen,1.0,False,948
control,control,NOUN,1,1,Don’t Stop Me Now,1.0,False,949
baroness,baroness,NOUN,1,1,Killer Queen,1.0,False,950
met,met,PROPN,1,1,Killer Queen,1.0,False,951
china,china,PROPN,1,1,Killer Queen,1.0,False,952
geisha,geisha,PROPN,1,1,Killer Queen,1.0,False,953
avoid,avoid,VERB,1,1,Killer Queen,1.0,False,954
complications,complication,NOUN,1,1,Killer Queen,1.0,False,955
kept,keep,VERB,1,1,Killer Queen,1.0,False,956
nice,nice,ADJ,1,1,Killer Queen,1.0,False,957
collision,collision,NOUN,1,1,Don’t Stop Me Now,1.0,False,958
course,course,NOUN,1,1,Don’t Stop Me Now,1.0,False,959
am,be,AUX,1,1,Don’t Stop Me Now,1.0,True,960
