word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
zig,zig,PROPN,1,1,The Way I Am,1.0,False,6449
emotional,emotional,ADJ,1,1,Space Bound,1.0,False,6450
gained,gain,VERB,1,1,Space Bound,1.0,False,6451
babe,babe,NOUN,1,1,FACK,1.0,False,6452
horny,horny,VERB,1,1,FACK,1.0,False,6453
threesome,threesome,ADJ,1,1,FACK,1.0,False,6454
griffin,griffin,PROPN,1,1,Fall,1.0,False,6455
squirting,squirt,VERB,1,1,FACK,1.0,False,6456
jenna,jenna,PROPN,1,1,FACK,1.0,False,6457
ammunition,ammunition,NOUN,1,1,Fall,1.0,False,6458
fucks,fuck,NOUN,1,1,FACK,1.0,False,6459
denver,denver,PROPN,1,1,Stan,1.0,False,6460
judgement,judgement,NOUN,1,1,Love Game,1.0,False,6461
crawling,crawl,VERB,1,1,FACK,1.0,False,6462
enhh,enhh,NOUN,1,1,FACK,1.0,False,6463
cumming,cumme,VERB,1,1,FACK,1.0,False,6464
gabby,gabby,PROPN,1,1,Fall,1.0,False,6465
rascal,rascal,ADJ,1,1,FACK,1.0,False,6466
shaved,shave,VERB,1,1,FACK,1.0,False,6467
gifford,gifford,PROPN,1,1,Fall,1.0,False,6468
ripper,ripper,PROPN,1,1,Fall,1.0,False,6469
clouded,clouded,ADJ,1,1,Love Game,1.0,False,6470
oatmeal,oatmeal,ADJ,1,1,Killshot,1.0,False,6471
inner,inner,ADJ,1,1,’Till I Collapse,1.0,False,6472
sprayin,sprayin,PROPN,1,1,Killshot,1.0,False,6473
arrow,arrow,NOUN,1,1,Killshot,1.0,False,6474
pliers,plier,NOUN,1,1,Survival,1.0,False,6475
pried,pry,VERB,1,1,Survival,1.0,False,6476
es,es,NOUN,1,1,Survival,1.0,False,6477
hitting,hit,VERB,1,1,Killshot,1.0,False,6478
cousins,cousin,NOUN,1,1,Marshall Mathers,1.0,False,6479
rotator,rotator,NOUN,1,1,Survival,1.0,False,6480
dislocate,dislocate,VERB,1,1,Survival,1.0,False,6481
straighter,straighter,ADV,1,1,Survival,1.0,False,6482
wigga,wigga,NOUN,1,1,The Way I Am,1.0,False,6483
relates,relate,VERB,1,1,The Monster,1.0,False,6484
alligator,alligator,NOUN,1,1,Survival,1.0,False,6485
russell,russell,PROPN,1,1,The Monster,1.0,False,6486
erupt,erupt,ADJ,1,1,Survival,1.0,False,6487
wilson,wilson,PROPN,1,1,The Monster,1.0,False,6488
webs,webs,NOUN,1,1,’Till I Collapse,1.0,False,6489
dispensin,dispensin,PROPN,1,1,The Way I Am,1.0,False,6490
saddle,saddle,NOUN,1,1,Survival,1.0,False,6491
mount,mount,VERB,1,1,Survival,1.0,False,6492
recently,recently,ADV,1,1,The Way I Am,1.0,False,6493
excited,excited,ADJ,1,1,Survival,1.0,False,6494
rumpelstiltskin,rumpelstiltskin,NOUN,1,1,The Monster,1.0,False,6495
wipin,wipin,NOUN,1,1,Survival,1.0,False,6496
haystack,haystack,NOUN,1,1,The Monster,1.0,False,6497
wheaties,wheatie,NOUN,1,1,Killshot,1.0,False,6498
chrome,chrome,ADJ,1,1,Killshot,1.0,False,6499
diploma,diploma,NOUN,1,1,Survival,1.0,False,6500
overdue,overdue,ADJ,1,1,Survival,1.0,False,6501
defuse,defuse,VERB,1,1,Survival,1.0,False,6502
consists,consist,VERB,1,1,Survival,1.0,False,6503
existence,existence,NOUN,1,1,Survival,1.0,False,6504
straightjacket,straightjacket,ADJ,1,1,The Monster,1.0,False,6505
reading,read,VERB,1,1,Killshot,1.0,False,6506
cheerios,cheerios,PROPN,1,1,Killshot,1.0,False,6507
marrow,marrow,NOUN,1,1,Killshot,1.0,False,6508
holed,hole,VERB,1,1,The Way I Am,1.0,False,6509
poppy,poppy,ADJ,1,1,The Way I Am,1.0,False,6510
bloodstain,bloodstain,NOUN,1,1,Kill You,1.0,False,6511
forest,forest,NOUN,1,1,Kill You,1.0,False,6512
woods,wood,NOUN,1,1,Kill You,1.0,False,6513
impulse,impulse,NOUN,1,1,Kill You,1.0,False,6514
eminem'll,eminem'll,PROPN,1,1,Kill You,1.0,False,6515
flops,flop,NOUN,1,1,Killshot,1.0,False,6516
deflate,deflate,VERB,1,1,Survival,1.0,False,6517
outweigh,outweigh,VERB,1,1,Kill You,1.0,False,6518
sensation,sensation,NOUN,1,1,The Way I Am,1.0,False,6519
tweece,tweece,NOUN,1,1,Kill You,1.0,False,6520
gs,gs,PROPN,1,1,Kill You,1.0,False,6521
creepin,creepin,NOUN,1,1,Kill You,1.0,False,6522
screams,scream,VERB,1,1,Kill You,1.0,False,6523
stations,station,NOUN,1,1,The Way I Am,1.0,False,6524
counselor,counselor,NOUN,1,1,Kill You,1.0,False,6525
student,student,NOUN,1,1,Kill You,1.0,False,6526
drinks,drink,NOUN,1,1,Kill You,1.0,False,6527
egos,ego,NOUN,1,1,Survival,1.0,False,6528
draft,draft,NOUN,1,1,The Monster,1.0,False,6529
ruffle,ruffle,VERB,1,1,Survival,1.0,False,6530
cuff,cuff,NOUN,1,1,Survival,1.0,False,6531
muh'fucka,muh'fucka,NOUN,1,1,Survival,1.0,False,6532
adjust,adjust,VERB,1,1,Survival,1.0,False,6533
adapter,adapter,NOUN,1,1,Survival,1.0,False,6534
bloodbath,bloodbath,NOUN,1,1,Survival,1.0,False,6535
unit,unit,PROPN,1,1,Survival,1.0,False,6536
fables,fable,NOUN,1,1,The Way I Am,1.0,False,6537
pigeon,pigeon,NOUN,1,1,The Way I Am,1.0,False,6538
gut,gut,NOUN,1,1,Survival,1.0,False,6539
stabbin,stabbin,ADJ,1,1,Survival,1.0,False,6540
bowin,bowin,NOUN,1,1,Survival,1.0,False,6541
mistook,mistook,VERB,1,1,Survival,1.0,False,6542
rut,rut,NOUN,1,1,Survival,1.0,False,6543
hyping,hype,VERB,1,1,Survival,1.0,False,6544
hyphen,hyphen,NOUN,1,1,Survival,1.0,False,6545
siphon,siphon,VERB,1,1,Survival,1.0,False,6546
scrotum,scrotum,NOUN,1,1,Criminal,1.0,False,6547
wits,wit,NOUN,1,1,’Till I Collapse,1.0,False,6548
faggy,faggy,PROPN,1,1,Marshall Mathers,1.0,False,6549
queer,queer,ADJ,1,1,Marshall Mathers,1.0,False,6550
faygo,faygo,PROPN,1,1,Marshall Mathers,1.0,False,6551
tooken,tooken,VERB,1,1,Marshall Mathers,1.0,False,6552
reggie,reggie,PROPN,1,1,’Till I Collapse,1.0,False,6553
fashioned,fashioned,ADJ,1,1,Marshall Mathers,1.0,False,6554
relieve,relieve,VERB,1,1,The Way I Am,1.0,False,6555
assholes,asshole,VERB,1,1,Marshall Mathers,1.0,False,6556
flamin,flamin,NOUN,1,1,Marshall Mathers,1.0,False,6557
paintballs,paintball,NOUN,1,1,Marshall Mathers,1.0,False,6558
bugged,bug,VERB,1,1,Marshall Mathers,1.0,False,6559
wardrobe,wardrobe,NOUN,1,1,The Way I Am,1.0,False,6560
amoxicillin,amoxicillin,PROPN,1,1,’Till I Collapse,1.0,False,6561
claimin,claimin,PROPN,1,1,Marshall Mathers,1.0,False,6562
minimal,minimal,ADJ,1,1,’Till I Collapse,1.0,False,6563
grazed,graze,VERB,1,1,Killshot,1.0,False,6564
wilin,wilin,NOUN,1,1,Marshall Mathers,1.0,False,6565
shizzle,shizzle,NOUN,1,1,’Till I Collapse,1.0,False,6566
fussin,fussin,NOUN,1,1,Marshall Mathers,1.0,False,6567
sues,sue,VERB,1,1,Marshall Mathers,1.0,False,6568
relative,relative,ADJ,1,1,Marshall Mathers,1.0,False,6569
bulgin,bulgin,VERB,1,1,Criminal,1.0,False,6570
heterophobic,heterophobic,ADJ,1,1,Criminal,1.0,False,6571
homophobic,homophobic,PROPN,1,1,Criminal,1.0,False,6572
trans,trans,ADJ,1,1,Criminal,1.0,False,6573
slizzle,slizzle,PROPN,1,1,’Till I Collapse,1.0,False,6574
homosex,homosex,NOUN,1,1,Criminal,1.0,False,6575
lez,lez,PROPN,1,1,Criminal,1.0,False,6576
dagger,dagger,NOUN,1,1,Criminal,1.0,False,6577
wizzle,wizzle,NOUN,1,1,’Till I Collapse,1.0,False,6578
bizzles,bizzle,VERB,1,1,’Till I Collapse,1.0,False,6579
bouncin,bouncin,PROPN,1,1,Stan,1.0,False,6580
counselin,counselin,NOUN,1,1,Stan,1.0,False,6581
issues,issue,NOUN,1,1,Stan,1.0,False,6582
clownin,clownin,NOUN,1,1,Stan,1.0,False,6583
hermaph,hermaph,NOUN,1,1,Criminal,1.0,False,6584
barkin,barkin,NOUN,1,1,Marshall Mathers,1.0,False,6585
collar,collar,NOUN,1,1,Marshall Mathers,1.0,False,6586
spiked,spiked,ADJ,1,1,Marshall Mathers,1.0,False,6587
rottweiler,rottweiler,PROPN,1,1,Marshall Mathers,1.0,False,6588
liftin,liftin,ADJ,1,1,The Way I Am,1.0,False,6589
chieve,chieve,NOUN,1,1,Survival,1.0,False,6590
rémy,rémy,PROPN,1,1,Marshall Mathers,1.0,False,6591
nauseous,nauseous,ADJ,1,1,Marshall Mathers,1.0,False,6592
swap,swap,NOUN,1,1,’Till I Collapse,1.0,False,6593
crist,crist,ADJ,1,1,Marshall Mathers,1.0,False,6594
amidst,amidst,ADP,1,1,Marshall Mathers,1.0,False,6595
wallets,wallet,NOUN,1,1,Marshall Mathers,1.0,False,6596
file,file,VERB,1,1,The Way I Am,1.0,False,6597
imitations,imitation,NOUN,1,1,Marshall Mathers,1.0,False,6598
blurt,blurt,VERB,1,1,The Way I Am,1.0,False,6599
instinct,instinct,NOUN,1,1,Marshall Mathers,1.0,False,6600
ricky,ricky,PROPN,1,1,Marshall Mathers,1.0,False,6601
anti,anti,ADJ,1,1,Marshall Mathers,1.0,False,6602
wristwatches,wristwatch,NOUN,1,1,Marshall Mathers,1.0,False,6603
stoked,stoke,VERB,1,1,Killshot,1.0,False,6604
undeniable,undeniable,ADJ,1,1,Killshot,1.0,False,6605
bun,bun,NOUN,1,1,Killshot,1.0,False,6606
nordictrack,nordictrack,PROPN,1,1,Killshot,1.0,False,6607
spunned,spunne,VERB,1,1,Marshall Mathers,1.0,False,6608
listeners,listener,NOUN,1,1,’Till I Collapse,1.0,False,6609
mole,mole,PROPN,1,1,Killshot,1.0,False,6610
outselling,outsell,VERB,1,1,Killshot,1.0,False,6611
screwdrivers,screwdriver,NOUN,1,1,Survival,1.0,False,6612
decency,decency,NOUN,1,1,The Way I Am,1.0,False,6613
swayze,swayze,PROPN,1,1,Killshot,1.0,False,6614
achoo,achoo,VERB,1,1,Survival,1.0,False,6615
everytime,everytime,NOUN,1,1,Survival,1.0,False,6616
freaks,freak,NOUN,1,1,The Way I Am,1.0,False,6617
feedin,feedin,NOUN,1,1,The Way I Am,1.0,False,6618
esteem,esteem,NOUN,1,1,Survival,1.0,False,6619
lieve,lieve,VERB,1,1,Survival,1.0,False,6620
buh,buh,VERB,1,1,Survival,1.0,False,6621
peacefully,peacefully,ADV,1,1,The Way I Am,1.0,False,6622
feminist,feminist,ADJ,1,1,The Real Slim Shady,1.0,False,6623
bangers,banger,NOUN,1,1,Lucky You,1.0,False,6624
kidding,kid,VERB,1,1,The Real Slim Shady,1.0,False,6625
ghostwriters,ghostwriter,NOUN,1,1,Lucky You,1.0,False,6626
silhouette,silhouette,NOUN,1,1,Unaccommodating,1.0,False,6627
dot,dot,PROPN,1,1,Unaccommodating,1.0,False,6628
k,k.,PROPN,1,1,Unaccommodating,1.0,False,6629
scrubs,scrub,NOUN,1,1,Unaccommodating,1.0,False,6630
louder,loud,ADJ,1,1,Love Game,1.0,False,6631
gacy,gacy,PROPN,1,1,Unaccommodating,1.0,False,6632
moaned,moan,VERB,1,1,Beautiful,1.0,False,6633
plated,plat,VERB,1,1,Unaccommodating,1.0,False,6634
comma,comma,NOUN,1,1,Unaccommodating,1.0,False,6635
cartridge,cartridge,NOUN,1,1,Unaccommodating,1.0,False,6636
dusty,dusty,ADJ,1,1,Unaccommodating,1.0,False,6637
bimbo,bimbo,NOUN,1,1,Unaccommodating,1.0,False,6638
pillow,pillow,PROPN,1,1,Unaccommodating,1.0,False,6639
apeshit,apeshit,PROPN,1,1,Unaccommodating,1.0,False,6640
protect,protect,VERB,1,1,White America,1.0,False,6641
rights,right,NOUN,1,1,White America,1.0,False,6642
choppers,choppers,PROPN,1,1,Lucky You,1.0,False,6643
bleachin,bleachin,NOUN,1,1,White America,1.0,False,6644
stays,stay,VERB,1,1,White America,1.0,False,6645
jammies,jammie,NOUN,1,1,Lucky You,1.0,False,6646
partridge,partridge,NOUN,1,1,Lucky You,1.0,False,6647
pear,pear,NOUN,1,1,Lucky You,1.0,False,6648
dad'll,dad'll,PROPN,1,1,Beautiful,1.0,False,6649
sumo,sumo,ADJ,1,1,Lucky You,1.0,False,6650
chulo,chulo,NOUN,1,1,Lucky You,1.0,False,6651
mars,mars,PROPN,1,1,Lucky You,1.0,False,6652
bruno,bruno,PROPN,1,1,Lucky You,1.0,False,6653
lesson,lesson,NOUN,1,1,Beautiful,1.0,False,6654
predict,predict,VERB,1,1,White America,1.0,False,6655
forefront,forefront,NOUN,1,1,White America,1.0,False,6656
impress,impress,VERB,1,1,Beautiful,1.0,False,6657
peroxide,peroxide,NOUN,1,1,White America,1.0,False,6658
particular,particular,ADJ,1,1,White America,1.0,False,6659
forgives,forgive,VERB,1,1,Unaccommodating,1.0,False,6660
mortal,mortal,ADJ,1,1,Unaccommodating,1.0,False,6661
ribbon,ribbon,NOUN,1,1,Lucky You,1.0,False,6662
pumpin,pumpin,VERB,1,1,Lucky You,1.0,False,6663
tutored,tutor,VERB,1,1,Unaccommodating,1.0,False,6664
teachers,teachers,PROPN,1,1,Unaccommodating,1.0,False,6665
righteous,righteous,PROPN,1,1,Unaccommodating,1.0,False,6666
puba,puba,PROPN,1,1,Unaccommodating,1.0,False,6667
intellect,intellect,NOUN,1,1,Unaccommodating,1.0,False,6668
divorced,divorce,VERB,1,1,The Real Slim Shady,1.0,False,6669
might'a,might'a,NUM,1,1,Lucky You,1.0,False,6670
pam,pam,PROPN,1,1,The Real Slim Shady,1.0,False,6671
ariana,ariana,PROPN,1,1,Unaccommodating,1.0,False,6672
contemplating,contemplate,VERB,1,1,Unaccommodating,1.0,False,6673
cornier,cornier,NOUN,1,1,Unaccommodating,1.0,False,6674
thanos,thanos,PROPN,1,1,Unaccommodating,1.0,False,6675
ov,ov,PROPN,1,1,Unaccommodating,1.0,False,6676
setup,setup,NOUN,1,1,Fall,1.0,False,6677
furniture,furniture,NOUN,1,1,The Real Slim Shady,1.0,False,6678
cowardly,cowardly,ADV,1,1,Unaccommodating,1.0,False,6679
backpedal,backpedal,ADJ,1,1,Unaccommodating,1.0,False,6680
devour,devour,VERB,1,1,Unaccommodating,1.0,False,6681
react,react,VERB,1,1,Unaccommodating,1.0,False,6682
betcha,betcha,VERB,1,1,Unaccommodating,1.0,False,6683
explained,explain,VERB,1,1,Unaccommodating,1.0,False,6684
untrained,untrained,ADJ,1,1,Unaccommodating,1.0,False,6685
youtube,youtube,PROPN,1,1,Unaccommodating,1.0,False,6686
worshippers,worshipper,NOUN,1,1,Unaccommodating,1.0,False,6687
hoped,hop,VERB,1,1,Beautiful,1.0,False,6688
boxing,boxing,NOUN,1,1,Unaccommodating,1.0,False,6689
oxygen,oxygen,NOUN,1,1,Unaccommodating,1.0,False,6690
cutting,cut,VERB,1,1,Unaccommodating,1.0,False,6691
esophagus,esophagus,NOUN,1,1,Unaccommodating,1.0,False,6692
