word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
bandit,bandit,NOUN,1,1,The View from the Afternoon,1.0,False,1244
plugged,plug,VERB,1,1,She Looks Like Fun,1.0,False,1245
tropical,tropical,ADJ,1,1,She Looks Like Fun,1.0,False,1246
groom,groom,NOUN,1,1,Fake Tales of San Francisco,1.0,False,1247
straw,straw,NOUN,1,1,She Looks Like Fun,1.0,False,1248
writer,writer,NOUN,1,1,The View from the Afternoon,1.0,False,1249
wedding,wedding,NOUN,1,1,Fake Tales of San Francisco,1.0,False,1250
hunter,hunter,PROPN,1,1,Fake Tales of San Francisco,1.0,False,1251
talks,talk,VERB,1,1,Fake Tales of San Francisco,1.0,False,1252
deaf,deaf,ADJ,1,1,Fake Tales of San Francisco,1.0,False,1253
lairy,lairy,ADJ,1,1,The View from the Afternoon,1.0,False,1254
hung,hang,VERB,1,1,The View from the Afternoon,1.0,False,1255
window,window,NOUN,1,1,The View from the Afternoon,1.0,False,1256
proof,proof,NOUN,1,1,Fake Tales of San Francisco,1.0,False,1257
bukowski,bukowski,PROPN,1,1,She Looks Like Fun,1.0,False,1258
dickheads,dickhead,NOUN,1,1,She Looks Like Fun,1.0,False,1259
length,length,NOUN,1,1,She Looks Like Fun,1.0,False,1260
satisfied,satisfied,ADJ,1,1,Baby I’m Yours,1.0,False,1261
crumbles,crumble,VERB,1,1,Baby I’m Yours,1.0,False,1262
sea,sea,NOUN,1,1,Baby I’m Yours,1.0,False,1263
limit,limit,NOUN,1,1,She Looks Like Fun,1.0,False,1264
enters,enter,VERB,1,1,She Looks Like Fun,1.0,False,1265
skull,skull,NOUN,1,1,She Looks Like Fun,1.0,False,1266
dogsitting,dogsitting,PROPN,1,1,She Looks Like Fun,1.0,False,1267
screwballing,screwballing,PROPN,1,1,She Looks Like Fun,1.0,False,1268
wag,wag,VERB,1,1,She Looks Like Fun,1.0,False,1269
moved,move,VERB,1,1,She Looks Like Fun,1.0,False,1270
online,online,ADV,1,1,She Looks Like Fun,1.0,False,1271
march,march,PROPN,1,1,She Looks Like Fun,1.0,False,1272
spend,spend,VERB,1,1,She Looks Like Fun,1.0,False,1273
eternity,eternity,NOUN,1,1,Baby I’m Yours,1.0,False,1274
cloudy,cloudy,ADJ,1,1,She Looks Like Fun,1.0,False,1275
skies,sky,NOUN,1,1,She Looks Like Fun,1.0,False,1276
ha,ha,INTJ,1,1,Body Paint,1.0,False,1277
tool,tool,NOUN,1,1,Body Paint,1.0,False,1278
costume,costume,NOUN,1,1,Body Paint,1.0,False,1279
keeping,keep,VERB,1,1,Body Paint,1.0,False,1280
cover,cover,NOUN,1,1,Body Paint,1.0,False,1281
whimsical,whimsical,ADJ,1,1,She Looks Like Fun,1.0,False,1282
bars,bar,NOUN,1,1,She Looks Like Fun,1.0,False,1283
naughtiest,naughty,ADJ,1,1,Balaclava,1.0,False,1284
unassuming,unassuming,ADJ,1,1,Balaclava,1.0,False,1285
host,host,NOUN,1,1,She’s Thunderstorms,1.0,False,1286
tinsel,tinsel,PROPN,1,1,Batphone,1.0,False,1287
became,become,VERB,1,1,Batphone,1.0,True,1288
flow,flow,NOUN,1,1,She’s Thunderstorms,1.0,False,1289
absence,absence,NOUN,1,1,Secret Door,1.0,False,1290
conduct,conduct,VERB,1,1,Secret Door,1.0,False,1291
interesting,interesting,ADJ,1,1,Batphone,1.0,False,1292
synonym,synonym,NOUN,1,1,Batphone,1.0,False,1293
describe,describe,VERB,1,1,Batphone,1.0,False,1294
peace,peace,NOUN,1,1,She’s Thunderstorms,1.0,False,1295
substituted,substitute,VERB,1,1,She’s Thunderstorms,1.0,False,1296
summon,summon,VERB,1,1,My Propeller,1.0,False,1297
unusual,unusual,ADJ,1,1,She’s Thunderstorms,1.0,False,1298
states,state,NOUN,1,1,American Sports,1.0,False,1299
grandfathered,grandfathere,VERB,1,1,Batphone,1.0,False,1300
engine,engine,NOUN,1,1,Batphone,1.0,False,1301
discuss,discuss,VERB,1,1,Batphone,1.0,False,1302
looping,loop,VERB,1,1,She’s Thunderstorms,1.0,False,1303
loop,loop,NOUN,1,1,She’s Thunderstorms,1.0,False,1304
growing,grow,VERB,1,1,She’s Thunderstorms,1.0,False,1305
starts,start,VERB,1,1,She’s Thunderstorms,1.0,False,1306
heat,heat,NOUN,1,1,She’s Thunderstorms,1.0,False,1307
mistakes,mistake,NOUN,1,1,I Want It All,1.0,False,1308
fireball,fireball,NOUN,1,1,I Want It All,1.0,False,1309
rigmarole,rigmarole,NOUN,1,1,I Want It All,1.0,False,1310
dogs,dog,NOUN,1,1,I Want It All,1.0,False,1311
