word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
kiss,kiss,VERB,1,1,Thanos (Blow It),1.0,False,1678
whispered,whisper,VERB,1,1,HOTBOX,1.0,False,1679
media,medium,NOUN,1,1,Bring U Down,1.0,False,1680
callin,callin,NOUN,1,1,Bring U Down,1.0,False,1681
tmz,tmz,PROPN,1,1,Bring U Down,1.0,False,1682
tellin,tellin,ADJ,1,1,Bring U Down,1.0,False,1683
backroom,backroom,NOUN,1,1,HOTBOX,1.0,False,1684
carpet,carpet,NOUN,1,1,HOTBOX,1.0,False,1685
vacuum,vacuum,NOUN,1,1,HOTBOX,1.0,False,1686
xan,xan,PROPN,1,1,HOTBOX,1.0,False,1687
zone,zone,NOUN,1,1,HOTBOX,1.0,False,1688
daft,daft,PROPN,1,1,HOTBOX,1.0,False,1689
punk,punk,PROPN,1,1,HOTBOX,1.0,False,1690
inches,inch,NOUN,1,1,HOTBOX,1.0,False,1691
tour,tour,NOUN,1,1,HOTBOX,1.0,False,1692
anna,anna,PROPN,1,1,HOTBOX,1.0,False,1693
leadin,leadin,NOUN,1,1,HOTBOX,1.0,False,1694
cheater,cheater,NOUN,1,1,HOTBOX,1.0,False,1695
france,france,PROPN,1,1,HOTBOX,1.0,False,1696
eiffel,eiffel,PROPN,1,1,HOTBOX,1.0,False,1697
tower,tower,PROPN,1,1,HOTBOX,1.0,False,1698
both,both,PRON,1,1,HOTBOX,1.0,True,1699
morе,morе,ADJ,1,1,HOTBOX,1.0,False,1700
coin,coin,NOUN,1,1,HOTBOX,1.0,False,1701
mеan,mеan,NOUN,1,1,HOTBOX,1.0,False,1702
poppers,popper,NOUN,1,1,HOTBOX,1.0,False,1703
jiggas,jigga,NOUN,1,1,HOTBOX,1.0,False,1704
paparazzi,paparazzi,NOUN,1,1,HOTBOX,1.0,False,1705
pictures,picture,NOUN,1,1,HOTBOX,1.0,False,1706
bros,bro,NOUN,1,1,HOTBOX,1.0,False,1707
front,front,NOUN,1,1,HOTBOX,1.0,True,1708
wintour,wintour,PROPN,1,1,HOTBOX,1.0,False,1709
baddie,baddie,PROPN,1,1,Late To Da Party (F*CK BET),1.0,False,1710
plan,plan,VERB,1,1,Late To Da Party (F*CK BET),1.0,False,1711
demons,demons,PROPN,1,1,Late To Da Party (F*CK BET),1.0,False,1712
rottin,rottin,PROPN,1,1,Late To Da Party (F*CK BET),1.0,False,1713
trapped,trap,VERB,1,1,VOID,1.0,False,1714
loner,loner,NOUN,1,1,VOID,1.0,False,1715
denied,deny,VERB,1,1,VOID,1.0,False,1716
slurp,slurp,VERB,1,1,Late To Da Party (F*CK BET),1.0,False,1717
sloppy,sloppy,ADJ,1,1,Late To Da Party (F*CK BET),1.0,False,1718
profit,profit,NOUN,1,1,Late To Da Party (F*CK BET),1.0,False,1719
stuck,stuck,ADJ,1,1,VOID,1.0,False,1720
gives,give,VERB,1,1,VOID,1.0,False,1721
ups,up,NOUN,1,1,VOID,1.0,False,1722
funnel,funnel,NOUN,1,1,Kick It,1.0,False,1723
inordinate,inordinate,ADJ,1,1,VOID,1.0,False,1724
mounts,mount,NOUN,1,1,VOID,1.0,False,1725
whoever,whoever,PRON,1,1,VOID,1.0,True,1726
weep,weep,VERB,1,1,VOID,1.0,False,1727
loves,love,VERB,1,1,VOID,1.0,False,1728
hoping,hop,VERB,1,1,VOID,1.0,False,1729
tells,tell,VERB,1,1,VOID,1.0,False,1730
tired,tired,ADJ,1,1,VOID,1.0,False,1731
widow,widow,NOUN,1,1,Rodeo,1.0,False,1732
dressed,dress,VERB,1,1,Rodeo,1.0,False,1733
bones,bone,NOUN,1,1,Rodeo,1.0,False,1734
chilling,chill,VERB,1,1,Rodeo,1.0,False,1735
watching,watch,VERB,1,1,Rodeo,1.0,False,1736
oxygen,oxygen,PROPN,1,1,Rodeo,1.0,False,1737
downs,down,NOUN,1,1,VOID,1.0,False,1738
glitter,glitter,NOUN,1,1,AM I DREAMING,1.0,False,1739
comes,come,VERB,1,1,AM I DREAMING,1.0,False,1740
battered,battered,ADJ,1,1,AM I DREAMING,1.0,False,1741
rewrite,rewrite,VERB,1,1,AM I DREAMING,1.0,False,1742
hello,hello,INTJ,1,1,VOID,1.0,False,1743
lately,lately,ADV,1,1,VOID,1.0,False,1744
small,small,ADJ,1,1,VOID,1.0,False,1745
salt,salt,NOUN,1,1,VOID,1.0,False,1746
beyond,beyond,ADP,1,1,AM I DREAMING,1.0,True,1747
breakthrough,breakthrough,NOUN,1,1,AM I DREAMING,1.0,False,1748
evеrything,evеrythe,VERB,1,1,AM I DREAMING,1.0,False,1749
dry,dry,ADJ,1,1,AM I DREAMING,1.0,False,1750
shattеred,shattеre,VERB,1,1,AM I DREAMING,1.0,False,1751
playing,play,VERB,1,1,LOST IN THE CITADEL,1.0,False,1752
sticks,stick,NOUN,1,1,Late To Da Party (F*CK BET),1.0,False,1753
envisionings,envisioning,NOUN,1,1,LOST IN THE CITADEL,1.0,False,1754
slowly,slowly,ADV,1,1,LOST IN THE CITADEL,1.0,False,1755
tumblin,tumblin,NOUN,1,1,LOST IN THE CITADEL,1.0,False,1756
putting,put,VERB,1,1,LOST IN THE CITADEL,1.0,False,1757
ground,ground,NOUN,1,1,LOST IN THE CITADEL,1.0,False,1758
filled,fill,VERB,1,1,AM I DREAMING,1.0,False,1759
news,news,NOUN,1,1,C7osure (You Like),1.0,False,1760
unfolding,unfold,VERB,1,1,C7osure (You Like),1.0,False,1761
moment,moment,NOUN,1,1,C7osure (You Like),1.0,False,1762
boundaries,boundary,NOUN,1,1,C7osure (You Like),1.0,False,1763
falling,fall,VERB,1,1,LOST IN THE CITADEL,1.0,False,1764
wake,wake,VERB,1,1,Late To Da Party (F*CK BET),1.0,False,1765
sidе,sidе,NOUN,1,1,Late To Da Party (F*CK BET),1.0,False,1766
thеy,thеy,NOUN,1,1,Late To Da Party (F*CK BET),1.0,False,1767
victim,victim,NOUN,1,1,LOST IN THE CITADEL,1.0,False,1768
blame,blame,VERB,1,1,LIFE AFTER SALEM,1.0,False,1769
chanel,chanel,ADJ,1,1,Late To Da Party (F*CK BET),1.0,False,1770
plus,plus,CCONJ,1,1,Late To Da Party (F*CK BET),1.0,False,1771
flood,flood,VERB,1,1,Late To Da Party (F*CK BET),1.0,False,1772
ears,ear,NOUN,1,1,Late To Da Party (F*CK BET),1.0,False,1773
boogers,booger,NOUN,1,1,Late To Da Party (F*CK BET),1.0,False,1774
hip,hip,NOUN,1,1,Late To Da Party (F*CK BET),1.0,False,1775
pocket,pocket,NOUN,1,1,Late To Da Party (F*CK BET),1.0,False,1776
mercedes,mercedes,PROPN,1,1,Late To Da Party (F*CK BET),1.0,False,1777
foreign,foreign,ADJ,1,1,Rodeo,1.0,False,1778
hearse,hearse,NOUN,1,1,Rodeo,1.0,False,1779
farted,fart,VERB,1,1,Late To Da Party (F*CK BET),1.0,False,1780
oops,oops,ADV,1,1,Late To Da Party (F*CK BET),1.0,False,1781
snapped,snap,VERB,1,1,Rodeo,1.0,False,1782
likin,likin,ADJ,1,1,Late To Da Party (F*CK BET),1.0,False,1783
perform,perform,VERB,1,1,Late To Da Party (F*CK BET),1.0,False,1784
book,book,VERB,1,1,Late To Da Party (F*CK BET),1.0,False,1785
pinky,pinky,ADJ,1,1,Kick It,1.0,False,1786
months,month,NOUN,1,1,Kick It,1.0,False,1787
ways,way,NOUN,1,1,Rodeo,1.0,False,1788
change,change,NOUN,1,1,Rodeo,1.0,False,1789
whore,whore,NOUN,1,1,Rodeo,1.0,False,1790
chartin,chartin,PROPN,1,1,Kick It,1.0,False,1791
snippets,snippet,NOUN,1,1,Kick It,1.0,False,1792
dates,date,VERB,1,1,Kick It,1.0,False,1793
g.o.a.t,g.o.a.t.,PROPN,1,1,Kick It,1.0,False,1794
uncle,uncle,NOUN,1,1,Kick It,1.0,False,1795
cookie,cookie,NOUN,1,1,Kick It,1.0,False,1796
shitted,shit,VERB,1,1,Late To Da Party (F*CK BET),1.0,False,1797
versace,versace,PROPN,1,1,Late To Da Party (F*CK BET),1.0,False,1798
fitted,fit,VERB,1,1,Late To Da Party (F*CK BET),1.0,False,1799
feels,feel,VERB,1,1,Rodeo,1.0,False,1800
brillo,brillo,PROPN,1,1,Rodeo,1.0,False,1801
armadillo,armadillo,NOUN,1,1,Rodeo,1.0,False,1802
gotti,gotti,PROPN,1,1,Late To Da Party (F*CK BET),1.0,False,1803
shorty,shorty,NOUN,1,1,Late To Da Party (F*CK BET),1.0,False,1804
kawasakis,kawasakis,PROPN,1,1,Late To Da Party (F*CK BET),1.0,False,1805
window,window,NOUN,1,1,Late To Da Party (F*CK BET),1.0,False,1806
double,double,NOUN,1,1,Late To Da Party (F*CK BET),1.0,False,1807
tinted,tint,VERB,1,1,Late To Da Party (F*CK BET),1.0,False,1808
gala,gala,PROPN,1,1,Late To Da Party (F*CK BET),1.0,False,1809
bite,bite,VERB,1,1,Late To Da Party (F*CK BET),1.0,False,1810
worshipin,worshipin,NOUN,1,1,Late To Da Party (F*CK BET),1.0,False,1811
gone,go,VERB,1,1,LIFE AFTER SALEM,1.0,False,1812
mode,mode,NOUN,1,1,Late To Da Party (F*CK BET),1.0,False,1813
collect,collect,VERB,1,1,Late To Da Party (F*CK BET),1.0,False,1814
york,york,PROPN,1,1,Late To Da Party (F*CK BET),1.0,False,1815
adderall,adderall,PROPN,1,1,LIFE AFTER SALEM,1.0,False,1816
against,against,ADP,1,1,LIFE AFTER SALEM,1.0,True,1817
crawl,crawl,VERB,1,1,LIFE AFTER SALEM,1.0,False,1818
