word,total_count
mimbletonia,8
monocle,8
hearthrug,7
murtlap,7
knarl,6
mimbulus,5
counterjinxe,4
balder,3
barklike,3
dragonish,3
ev'ryone,3
haversack,3
hellebore,3
horrorstruck,3
nargle,3
repressively,3
scourgify,3
siriu,3
aargh,2
braine,2
counterjinx,2
crup,2
decontaminate,2
dementoid,2
doesn,2
don'd,2
emselve,2
fighde,2
frostiness,2
goalkeeping,2
heliopath,2
importan,2
inflaming,2
inkwell,2
interlocked,2
kneazle,2
legilimen,2
mallowsweet,2
moste,2
mum'll,2
porlock,2
sneakin,2
snivelly,2
stup,2
tearoom,2
twiglike,2
unobscured,2
aaaaargh,1
acromantula,1
addacke,1
agitatedly,1
airiness,1
airnet,1
angelina'll,1
apparator,1
assembled,1
attemp,1
bandwagon,1
banishing,1
bedder,1
belled,1
besuited,1
blibbering,1
bogey,1
boulderish,1
breakfaster,1
breathiness,1
bricklike,1
bullyin,1
bulse,1
cagily,1
can't've,1
chunter,1
clamberin,1
coiled,1
collo,1
complimentin,1
consoled,1
counterspell,1
creatures,1
dake,1
danker,1
davy,1
dealin,1
demember,1
demender,1
dementy,1
demort,1
dependably,1
didn'd,1
dog'll,1
dolores,1
dottiness,1
doubter,1
doxying,1
dozenth,1
drawin,1
dulcet,1
dunnit,1
dursley,1
dursleys,1
dweame,1
eamus,1
earflap,1
eemprove,1
eentup,1
ehwaz,1
eihwaz,1
emerged,1
expelliarmious,1
expelling,1
fairylike,1
faste,1
favorin,1
featherless,1
fib,1
fiddly,1
fingered,1
fireleg,1
flightless,1
followin,1
fortified,1
frisbee,1
frustratedly,1
funnily,1
fwightened,1
galumph,1
gib,1
gibbon,1
gillywater,1
graffittie,1
grawp,1
graying,1
gree,1
gullie,1
headin,1
heartened,1
houseguest,1
householdy,1
humongous,1
hygien,1
iddum,1
ifzat,1
iguana,1
inadvisable,1
incapacitation,1
incarcerous,1
inquiries,1
inspec,1
inspectin,1
is'n,1
killjoy,1
klaxonlike,1
knitter,1
knocked,1
knows,1
kunnit,1
leerin,1
letterbox,1
loo,1
lot'll,1
lovably,1
lovage,1
lovegood,1
magisterially,1
magpielike,1
marblelike,1
matchin,1
mazin,1
mew,1
minutes'll,1
mislabelle,1
mollycoddling,1
moman,1
montague,1
mountaineerin,1
mundungus,1
musingly,1
named,1
nettled,1
nofe,1
orblike,1
orf,1
others'll,1
overemotional,1
owls,1
partnerless,1
peachlike,1
peashooter,1
pixieish,1
placatory,1
plante,1
poin,1
points,1
pology,1
postbox,1
ppreciate,1
prankster,1
pretendin,1
producin,1
pterodactyl,1
puffskein,1
pumble,1
pyrotechnical,1
quiverful,1
rater,1
reacher,1
reentrance,1
regrowth,1
reinstated,1
relyin,1
rest'll,1
rhapsodize,1
ridiculing,1
ringlette,1
roughin,1
s'posed,1
sechew,1
shieldless,1
shiftily,1
sidesaddle,1
singed,1
skusin,1
slandering,1
sligh,1
sneezewort,1
snidely,1
soppily,1
spokeswizard,1
springily,1
sprinted,1
squatly,1
squattest,1
stargazing,1
stebbin,1
stickman,1
stingin,1
stinkpellet,1
stube,1
subheading,1
suffused,1
summons,1
superciliously,1
tails'll,1
taradiddle,1
taster,1
technicolored,1
teensi,1
temperature'll,1
tenebrus,1
them'll,1
toadishly,1
tomo,1
totalus,1
tradeable,1
trekkin,1
twoo,1
unblushingly,1
unhatche,1
unintell,1
uninvestigated,1
unlighter,1
unsteadied,1
upending,1
vanishment,1
venoms,1
warnin,1
watchwizard,1
watermark,1
whad,1
whaddever,1
whaddid,1
withou,1
wiv,1
wrongdoer,1
