word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
smells,smell,VERB,1,1,Am I Evil?,1.0,False,1458
completely,completely,ADV,1,1,72 Seasons,1.0,False,1459
fanatic,fanatic,ADJ,1,1,72 Seasons,1.0,False,1460
wither,wither,PROPN,1,1,72 Seasons,1.0,False,1461
looming,loom,VERB,1,1,72 Seasons,1.0,False,1462
shadow,shadow,NOUN,1,1,72 Seasons,1.0,False,1463
slip,slip,PROPN,1,1,72 Seasons,1.0,False,1464
narcotic,narcotic,ADJ,1,1,72 Seasons,1.0,False,1465
ashes,ash,NOUN,1,1,72 Seasons,1.0,False,1466
dogmatic,dogmatic,ADJ,1,1,72 Seasons,1.0,False,1467
although,although,SCONJ,1,1,72 Seasons,1.0,True,1468
volcanic,volcanic,NOUN,1,1,72 Seasons,1.0,False,1469
psychotic,psychotic,ADJ,1,1,72 Seasons,1.0,False,1470
began,begin,VERB,1,1,72 Seasons,1.0,False,1471
birthright,birthright,NOUN,1,1,72 Seasons,1.0,False,1472
erratic,erratic,ADJ,1,1,72 Seasons,1.0,False,1473
chaotic,chaotic,ADJ,1,1,72 Seasons,1.0,False,1474
forked,fork,VERB,1,1,Don’t Tread On Me,1.0,False,1475
strike,strike,NOUN,1,1,Don’t Tread On Me,1.0,False,1476
brightness,brightness,NOUN,1,1,Don’t Tread On Me,1.0,False,1477
surveillance,surveillance,NOUN,1,1,Don’t Tread On Me,1.0,False,1478
emblem,emblem,PROPN,1,1,Don’t Tread On Me,1.0,False,1479
vigilance,vigilance,NOUN,1,1,Don’t Tread On Me,1.0,False,1480
traumatic,traumatic,ADJ,1,1,72 Seasons,1.0,False,1481
haunted,haunt,VERB,1,1,72 Seasons,1.0,False,1482
filling,fill,VERB,1,1,Fade to Black,1.0,False,1483
growing,grow,VERB,1,1,Fade to Black,1.0,False,1484
even,even,ADV,1,1,Fade to Black,1.0,True,1485
though,though,SCONJ,1,1,Fade to Black,1.0,True,1486
existed,exist,VERB,1,1,Fade to Black,1.0,False,1487
greets,greet,NOUN,1,1,Fade to Black,1.0,False,1488
blue,blue,ADJ,1,1,Don’t Tread On Me,1.0,False,1489
tongue,tongue,NOUN,1,1,Don’t Tread On Me,1.0,False,1490
bitter,bitter,ADJ,1,1,The Unforgiven,1.0,False,1491
throughout,throughout,ADP,1,1,The Unforgiven,1.0,True,1492
battled,battle,VERB,1,1,The Unforgiven,1.0,False,1493
constantly,constantly,ADV,1,1,The Unforgiven,1.0,False,1494
prepares,prepare,VERB,1,1,The Unforgiven,1.0,False,1495
