word,total_count,chapter_count,chapters
little,110,20,"5:4,6:9,7:24,8:2,9:8,10:7,11:1,12:4,14:1,15:6,16:16,18:2,19:5,20:4,21:1,22:5,23:2,24:3,25:2,26:4"
voice,109,22,"5:2,6:6,7:9,8:5,9:3,10:2,11:4,12:3,13:3,14:2,15:7,16:9,17:5,18:6,19:3,20:9,21:10,22:10,23:4,24:2,25:1,26:4"
good,103,20,"5:8,7:4,8:3,9:5,10:5,11:4,12:2,13:2,14:3,15:4,16:1,17:1,18:3,19:15,20:3,21:3,23:9,24:15,25:1,26:12"
turn,101,22,"5:6,6:4,7:16,8:1,9:3,10:1,11:5,12:4,13:1,14:2,15:8,16:4,17:1,18:4,19:6,20:5,21:1,22:3,23:4,24:3,25:7,26:12"
round,99,21,"5:4,6:1,7:3,8:4,9:2,10:3,11:6,12:1,13:1,14:4,15:24,16:6,17:2,18:3,19:5,21:4,22:6,23:3,24:2,25:2,26:13"
word,93,21,"5:4,6:5,7:1,8:1,9:6,10:2,11:2,12:2,13:2,14:2,15:4,16:22,18:2,19:2,20:5,21:4,22:3,23:5,24:5,25:3,26:11"
away,90,22,"5:2,6:2,7:7,8:4,9:2,10:1,11:2,12:3,13:2,14:1,15:10,16:12,17:2,18:2,19:8,20:5,21:7,22:8,23:2,24:1,25:3,26:4"
begin,89,22,"4:2,5:4,6:5,7:5,8:2,9:1,10:1,11:7,12:5,13:1,14:1,15:6,16:9,18:2,19:8,20:6,21:5,22:3,23:4,24:5,25:3,26:4"
long,89,20,"5:8,6:11,7:6,9:1,10:1,11:2,13:1,14:1,15:13,16:11,17:6,18:1,19:4,20:1,21:4,22:4,23:1,24:4,25:2,26:7"
feel,83,17,"7:10,9:10,11:3,12:6,13:4,14:2,15:3,16:7,17:1,19:8,20:9,21:4,22:4,23:1,24:3,25:6,26:2"
old,83,15,"5:4,6:2,7:15,10:1,12:2,15:19,16:12,18:1,19:1,20:4,22:1,23:1,24:6,25:10,26:4"
suddenly,83,20,"5:1,6:4,8:3,9:4,10:2,11:3,12:3,13:1,14:1,15:8,16:12,17:1,18:4,19:5,20:2,21:6,22:8,23:5,25:1,26:9"
want,82,19,"5:2,6:3,7:3,8:2,9:1,10:6,12:6,13:2,14:1,15:1,16:4,19:4,20:4,21:7,22:1,23:6,24:8,25:8,26:13"
room,81,20,"5:4,6:5,7:4,9:3,10:1,11:1,12:2,13:4,15:4,16:9,17:3,18:6,19:8,20:6,21:7,22:4,23:2,24:5,25:2,26:1"
ask,77,20,"5:5,6:2,7:7,8:1,9:2,12:1,13:1,14:1,15:3,16:9,17:1,18:3,19:8,20:8,21:2,22:3,23:2,24:6,25:5,26:7"
course,77,18,"5:9,6:5,7:7,9:2,10:5,12:3,13:1,14:1,15:6,16:2,18:1,19:10,20:3,21:2,22:1,24:10,25:4,26:5"
head,73,21,"5:4,6:2,7:3,8:3,9:5,10:1,11:2,13:3,14:1,15:9,16:5,17:1,18:2,19:12,20:3,21:4,22:4,23:1,24:4,25:1,26:3"
stand,71,19,"5:5,6:2,7:4,8:2,9:2,11:2,13:1,14:3,15:5,16:9,17:1,18:4,19:5,21:6,22:5,23:4,24:1,25:1,26:9"
soma,69,19,"7:3,8:3,10:3,11:3,12:3,13:1,14:4,15:6,16:2,17:3,18:1,19:11,20:5,21:2,22:2,23:7,24:4,25:4,26:2"
open,68,20,"5:6,6:3,7:3,8:1,9:2,10:2,11:1,14:1,15:6,16:7,17:4,18:1,19:3,20:2,21:7,22:4,23:4,24:2,25:2,26:7"
take,68,21,"5:5,6:1,7:4,8:3,9:2,10:2,11:3,12:1,13:1,14:6,15:2,16:8,18:1,19:6,20:4,21:4,22:2,23:1,24:2,25:3,26:7"
young,68,16,"5:5,7:2,10:1,14:4,15:9,16:10,17:1,18:3,19:6,20:3,21:1,22:1,23:5,24:2,25:4,26:11"
way,67,19,"2:1,3:1,4:2,5:5,6:2,7:1,9:7,10:2,12:8,13:1,15:10,16:3,19:8,20:2,22:2,23:6,24:1,25:2,26:3"
door,66,18,"5:6,6:3,7:3,9:5,11:1,13:2,15:2,16:9,17:4,18:3,19:4,20:4,21:7,22:2,23:3,24:2,25:1,26:5"
