word,total_count,chapter_count,chapters
scorpiu,325,41,"5:15,6:10,12:10,13:6,15:1,16:3,18:5,20:1,21:18,25:9,27:2,28:9,30:3,33:1,35:10,37:28,40:10,41:6,42:4,43:4,44:11,45:4,46:13,47:3,48:9,49:1,50:18,51:1,55:12,57:15,60:6,61:18,64:9,65:9,67:18,68:1,70:2,72:1,73:2,74:1,76:16"
look,256,70,"3:2,4:4,5:9,6:6,7:3,8:5,9:3,10:4,11:2,12:4,13:4,14:2,15:1,16:4,17:2,18:2,19:2,21:3,22:1,24:2,25:7,26:3,27:1,28:3,29:9,30:4,31:3,32:2,33:4,34:4,35:3,37:11,38:5,39:1,40:1,41:8,42:1,43:1,44:5,45:4,46:3,47:3,48:8,49:2,50:9,51:5,52:2,53:2,54:1,55:1,56:2,57:10,58:3,60:4,61:7,62:2,63:4,64:4,66:6,67:3,68:6,69:3,70:2,71:2,72:3,73:4,74:1,75:3,76:4,77:2"
know,246,64,"4:3,5:7,6:6,7:4,8:2,9:10,10:5,11:3,12:5,13:1,14:4,16:3,18:3,19:4,20:4,21:4,22:2,23:1,24:2,25:2,26:1,28:3,29:6,30:1,31:1,32:1,34:1,35:7,36:5,37:13,38:3,40:2,41:1,42:1,43:5,44:1,45:2,46:9,47:2,48:2,50:4,51:1,52:3,53:3,55:6,56:1,57:3,58:1,59:3,60:1,61:3,62:1,63:7,64:1,66:10,67:9,68:4,70:1,71:4,72:7,73:10,75:2,76:4,77:15"
harry,228,44,"3:1,4:6,6:8,7:7,8:6,9:6,10:3,11:9,14:3,17:1,19:4,20:2,21:15,22:5,23:5,24:2,26:5,29:19,30:3,31:6,34:6,36:1,39:3,40:4,50:1,52:5,53:4,54:4,56:2,58:3,59:1,62:6,63:3,66:13,67:1,68:13,69:1,70:1,71:5,72:4,73:9,74:4,75:1,77:17"
think,188,58,"4:4,6:2,7:5,8:2,9:8,10:1,12:2,14:2,16:1,17:1,18:1,20:2,21:7,22:4,23:1,24:1,25:2,27:1,28:4,29:8,30:2,31:1,33:1,36:4,37:9,38:2,39:1,40:5,41:1,42:1,44:3,46:4,48:2,50:8,51:3,52:6,53:1,54:1,55:2,56:2,57:4,58:3,60:5,61:5,62:3,64:4,65:1,66:3,67:5,68:3,69:2,70:2,71:5,72:6,73:5,75:1,76:5,77:8"
time,151,52,"3:1,4:1,6:8,7:1,8:2,9:2,10:1,11:1,13:5,16:1,17:2,19:1,20:3,21:2,22:3,25:3,27:1,28:3,29:4,30:1,31:1,35:2,36:3,37:8,40:6,42:1,44:1,46:1,48:8,50:3,51:3,53:3,54:1,55:3,56:1,58:2,60:6,61:7,62:2,63:1,64:4,65:4,66:7,67:8,69:3,70:1,71:4,72:1,73:4,74:1,76:3,77:2"
need,113,46,"5:2,6:7,7:3,9:1,11:1,12:3,14:1,16:1,17:1,18:1,19:1,20:2,21:2,24:2,25:3,26:2,29:8,30:2,34:2,35:3,36:2,37:5,38:1,39:6,40:2,41:2,42:1,43:1,46:1,47:1,50:5,57:3,59:1,60:3,61:2,62:2,64:2,66:6,67:9,68:1,69:1,70:2,71:1,72:3,73:1,74:1"
go,106,46,"4:2,6:3,7:2,8:1,9:8,11:1,12:4,13:1,14:2,17:1,18:2,20:2,21:2,25:3,28:3,29:2,30:2,32:1,35:2,36:1,37:4,40:7,43:2,46:2,48:1,50:4,52:1,53:1,55:3,57:3,58:1,60:2,61:2,63:2,64:1,66:4,67:2,68:2,70:1,71:1,72:1,73:3,74:1,75:1,76:2,77:7"
get,94,45,"4:1,5:4,6:4,8:1,9:4,10:2,12:3,13:2,16:2,17:2,18:1,19:1,21:1,22:2,25:4,27:3,28:4,29:1,30:2,32:1,34:2,35:3,37:8,38:1,39:1,41:1,43:1,46:1,47:1,49:1,50:2,51:1,58:3,60:1,61:1,62:2,63:3,67:1,68:3,69:1,71:3,72:2,73:1,76:1,77:4"
try,94,41,"3:1,4:1,6:5,7:1,8:2,9:2,11:3,13:2,14:1,19:1,20:2,21:5,22:1,25:2,28:1,29:2,35:2,36:1,37:3,40:1,42:1,44:1,46:2,48:1,52:3,53:3,55:2,56:1,57:2,58:1,61:7,62:1,63:2,64:4,65:1,66:3,67:1,70:1,72:3,73:8,77:7"
want,92,44,"3:2,4:1,5:2,6:1,7:2,8:1,9:9,11:2,12:4,13:2,14:1,15:1,16:2,17:1,18:1,19:1,20:1,22:1,27:1,29:2,30:1,34:1,35:1,36:1,37:4,38:1,39:1,41:1,43:2,48:2,50:2,55:1,57:1,58:4,60:7,61:2,66:11,67:1,71:2,72:2,73:3,75:1,76:1,77:1"
son,90,38,"5:3,6:6,8:6,9:2,11:1,12:3,14:1,16:4,17:1,18:1,19:2,20:1,21:1,24:1,25:1,26:4,27:1,29:9,31:1,34:3,36:1,37:4,38:1,39:2,40:1,44:2,46:2,48:1,52:2,56:1,59:2,63:3,66:6,67:1,68:1,73:3,74:1,77:4"
come,86,45,"4:1,5:3,6:5,7:1,8:1,9:1,10:2,12:2,13:2,14:3,15:2,16:1,17:2,20:1,21:1,24:1,25:1,26:1,28:1,29:4,30:1,31:1,37:2,38:2,39:1,40:1,41:1,42:1,50:3,53:1,55:1,56:1,57:4,58:1,61:2,66:2,67:2,68:1,70:1,71:4,72:3,73:7,75:2,76:3,77:2"
tell,82,42,"3:1,7:3,8:1,9:1,10:2,11:1,12:1,13:1,17:3,19:4,20:3,22:1,25:1,26:4,29:3,30:1,31:2,32:2,34:4,35:1,36:1,37:3,40:3,44:1,45:1,46:2,48:1,50:2,54:1,55:3,59:1,60:2,61:3,62:1,64:2,66:1,67:4,68:2,72:1,73:1,75:4,77:2"
thing,82,37,"2:1,4:1,5:1,6:1,7:1,8:1,9:2,11:7,12:3,14:1,16:2,20:1,21:2,27:1,29:4,30:1,31:1,35:2,37:8,38:2,44:3,48:2,50:2,51:2,52:1,55:5,57:1,58:1,63:3,64:1,66:4,67:3,68:1,69:2,72:1,76:3,77:4"
good,77,37,"4:1,7:1,9:1,11:2,12:2,13:1,16:2,17:1,18:3,20:1,21:3,25:2,27:3,29:3,34:2,35:2,37:7,39:2,40:1,46:2,47:1,48:1,50:4,51:1,52:1,55:5,58:1,61:1,63:2,66:4,67:1,69:1,70:1,71:3,72:2,73:3,77:3"
turn,71,42,"4:2,6:2,9:1,10:1,11:1,16:2,18:2,20:1,21:1,22:1,25:1,26:1,27:2,28:1,29:1,34:2,37:1,38:1,40:3,41:3,42:1,43:1,45:1,46:2,47:1,48:4,50:2,52:1,53:1,55:1,56:1,57:1,58:1,60:3,61:4,62:4,67:1,69:1,71:1,72:2,73:6,75:1"
right,70,43,"1:1,4:1,8:2,9:1,10:2,11:2,12:2,13:4,16:1,19:1,22:1,25:1,26:1,28:1,29:1,31:1,32:1,34:1,35:1,37:6,40:2,41:2,46:1,47:1,48:2,49:1,50:1,53:2,55:1,57:1,58:1,61:1,63:1,64:1,67:4,68:1,70:1,71:2,72:3,73:2,76:3,77:1,84:3"
say,70,36,"3:2,4:2,5:1,6:2,7:1,8:1,9:1,10:1,11:3,12:1,14:1,16:1,17:1,20:4,21:3,22:1,29:6,30:1,31:2,37:6,38:2,41:1,44:3,46:1,52:2,53:2,54:2,56:1,58:3,62:1,66:2,67:2,68:2,69:1,75:1,77:3"
dad,68,31,"3:2,5:3,6:2,8:1,9:3,10:1,12:3,21:4,22:1,29:4,30:1,37:11,40:1,44:1,50:1,52:2,53:1,55:2,57:1,60:1,64:2,65:1,66:1,67:3,70:1,71:1,72:2,73:1,74:1,76:1,77:8"
draco,68,18,"6:2,14:7,19:6,24:1,34:7,36:5,39:3,40:1,44:10,58:1,59:1,62:1,63:1,66:13,69:1,70:1,72:6,73:1"
find,62,31,"6:1,7:1,8:1,9:3,12:2,19:1,21:10,24:1,25:1,26:3,28:1,29:2,30:1,31:1,35:3,37:6,39:1,40:1,42:1,44:1,45:2,48:1,50:1,51:1,59:1,63:3,66:2,67:6,77:1,80:1,82:1"
see,62,40,"6:1,9:3,10:3,11:1,13:1,14:1,21:3,22:2,23:1,26:3,27:1,29:2,33:1,35:1,36:1,37:4,38:1,39:1,42:1,44:3,46:1,47:1,50:2,52:1,53:1,54:1,57:1,58:2,59:1,60:2,61:1,62:1,66:2,67:2,68:1,69:1,70:1,73:3,75:1,77:1"
world,59,29,"2:1,6:3,7:1,9:1,10:1,11:1,14:1,16:1,29:1,32:1,37:2,41:2,43:1,44:3,46:6,48:4,50:5,51:3,57:4,58:1,60:3,61:1,63:1,65:1,66:3,67:1,71:4,73:1,80:1"
away,58,35,"5:1,6:3,7:1,8:1,9:1,10:2,12:1,16:1,19:1,20:2,21:1,25:1,26:2,28:1,29:3,31:1,33:1,34:2,37:1,40:2,45:1,48:1,50:1,52:3,53:2,56:1,58:1,61:3,64:1,66:3,68:1,73:6,74:3,75:1,76:1"
boy,57,29,"3:1,6:1,10:4,12:1,15:1,16:2,21:1,22:2,25:1,27:1,28:5,29:2,30:1,33:1,36:1,37:6,38:1,40:4,41:4,46:2,50:2,61:5,63:1,64:1,68:1,71:1,73:1,76:2,77:1"
friend,57,29,"5:4,6:4,12:3,13:2,14:1,17:1,21:2,25:4,27:2,29:1,30:1,32:1,34:1,35:2,36:2,37:4,38:7,41:1,46:1,51:1,53:2,57:1,60:2,66:1,72:2,73:1,74:1,75:1,76:1"
mean,57,36,"5:4,6:1,7:2,8:1,9:3,10:1,11:1,12:2,14:2,16:1,17:1,20:2,25:1,27:1,31:4,32:2,35:2,37:1,45:1,47:1,48:1,50:1,52:1,55:3,58:2,60:1,63:1,64:3,65:1,66:1,67:2,71:1,72:1,76:1,77:2,84:1"
year,57,28,"3:2,4:1,6:6,7:3,8:1,9:2,12:3,13:2,14:4,21:1,24:1,29:1,35:1,37:1,40:2,41:2,46:1,50:1,51:1,64:2,66:5,67:2,69:2,71:2,73:1,76:1,77:5,80:1"
let,55,35,"4:1,5:1,6:1,7:1,8:4,9:1,11:1,13:1,15:1,16:3,19:1,20:3,24:1,25:2,28:1,37:2,40:1,44:1,45:1,50:2,52:3,53:1,56:1,57:4,60:2,61:2,64:2,67:1,69:1,71:1,72:2,74:1,76:1,77:1,80:2"
take,54,32,"8:1,19:4,22:1,25:1,27:1,29:2,30:1,31:1,32:1,37:5,39:1,40:3,43:2,46:1,48:4,49:1,50:2,51:1,52:1,57:2,60:2,62:1,63:2,64:2,66:1,68:2,69:2,70:1,72:1,74:2,75:1,76:1"
love,53,22,"4:2,5:1,9:6,12:1,17:1,20:1,29:1,37:1,40:2,41:1,44:2,46:2,48:1,50:4,58:2,66:10,67:5,68:1,71:5,73:2,76:1,77:1"
room,51,31,"8:2,9:2,10:1,11:1,14:1,17:1,18:2,19:2,20:2,21:1,22:1,29:2,32:1,34:1,37:3,40:1,41:2,44:2,46:1,51:1,52:3,53:1,58:1,62:4,63:3,66:2,67:3,71:1,73:1,75:1,76:1"
walk,51,32,"3:1,5:1,6:2,7:3,9:1,12:2,14:1,16:1,20:3,21:2,25:1,29:1,30:1,33:3,35:2,38:2,43:1,45:1,46:1,50:1,58:1,59:1,61:3,63:2,65:1,66:2,68:1,69:1,73:3,75:2,76:2,77:1"
way,51,36,"6:1,7:1,14:2,17:1,18:1,21:1,25:1,27:1,28:1,29:1,31:1,34:2,37:3,39:1,40:1,44:4,45:1,46:1,47:1,48:2,49:1,50:1,52:1,53:1,55:1,58:1,61:2,64:1,66:2,67:2,70:1,71:2,72:3,73:1,77:2,80:1"
people,49,31,"3:2,4:4,6:2,7:1,8:2,12:1,13:3,15:1,25:1,26:2,29:2,35:1,37:2,41:2,43:1,47:1,50:1,51:4,53:1,55:1,57:1,58:1,63:1,66:1,68:3,70:1,71:2,72:1,73:1,76:1,77:1"
stop,49,32,"3:1,5:1,6:1,12:1,16:1,19:1,21:2,25:1,27:1,30:1,38:1,40:1,41:1,46:1,48:2,50:1,54:2,58:1,59:1,60:4,61:7,62:1,63:2,64:1,68:1,69:1,71:3,72:1,73:2,74:2,75:1,77:1"
face,47,35,"5:1,6:2,7:1,8:1,11:1,12:1,14:2,15:1,25:1,27:1,28:1,29:1,30:2,39:1,40:1,41:1,42:1,48:3,51:1,53:2,54:1,55:1,57:3,59:1,61:1,62:1,63:2,64:1,66:2,67:1,69:1,72:1,73:2,76:1,77:2"
wand,46,25,"7:1,8:1,11:1,14:2,16:2,20:1,25:1,28:5,34:5,37:1,39:1,40:1,41:1,46:2,47:1,49:3,50:4,57:3,59:1,60:2,61:3,64:1,67:1,72:1,73:1"
pull,43,21,"4:1,10:1,12:1,14:1,16:1,21:9,24:1,25:2,37:2,40:2,44:1,49:1,50:5,52:1,53:2,57:2,58:1,60:2,61:3,65:1,73:3"
scorpius,43,19,"5:5,6:2,12:3,13:1,18:1,21:3,25:1,33:1,37:5,40:2,41:2,43:1,45:2,46:2,49:1,50:4,55:1,57:5,61:1"
kill,42,21,"8:1,12:3,16:1,21:1,25:3,44:1,46:4,48:1,51:1,57:1,60:2,61:4,64:2,67:1,68:1,70:2,71:2,72:4,73:3,74:2,77:2"
leave,42,26,"4:1,5:2,6:3,7:4,8:2,9:1,14:1,16:4,19:1,22:1,25:1,26:2,28:1,29:1,30:1,34:1,37:1,49:1,52:1,53:1,61:2,65:1,66:4,67:1,68:1,73:2"
start,42,23,"5:1,11:1,12:3,14:2,18:1,20:1,21:2,27:1,29:2,37:3,41:3,45:2,50:6,51:1,57:1,58:1,60:1,62:2,66:1,68:2,71:1,76:2,77:2"
hear,41,27,"7:4,8:4,9:1,11:1,12:1,14:1,16:1,18:1,20:1,21:3,22:2,23:1,26:2,27:2,29:2,31:1,37:1,40:2,43:1,49:1,50:2,56:1,61:1,66:1,68:1,73:1,75:1"
smile,41,24,"5:2,6:3,7:3,8:3,13:1,18:2,25:2,28:1,30:1,32:2,37:2,39:1,41:1,48:4,50:3,57:1,58:1,60:1,66:1,70:1,71:1,73:1,76:1,77:2"
talk,41,25,"6:1,12:2,16:1,19:1,20:5,21:1,25:1,29:1,30:2,31:1,35:1,36:4,37:4,40:1,43:1,50:1,54:1,56:1,58:2,61:2,63:1,64:1,66:1,67:3,77:1"
book,40,10,"4:1,7:1,21:29,35:1,37:1,45:3,67:1,72:1,80:1,84:1"
work,37,28,"1:1,4:1,6:3,7:2,9:1,11:1,13:1,18:1,21:1,24:1,25:2,28:1,30:1,35:1,42:2,45:1,46:3,49:1,50:1,56:1,58:1,59:1,61:1,67:2,72:1,73:1,80:2,84:1"
change,36,24,"6:4,10:1,11:1,16:2,25:2,28:1,30:1,34:1,35:1,37:3,38:1,41:1,46:1,50:4,51:1,52:1,55:3,57:1,60:1,61:1,64:1,71:1,76:1,77:1"
father,36,18,"5:3,6:1,12:3,16:4,19:1,34:1,36:1,37:1,38:1,40:1,46:1,51:2,53:1,60:4,62:2,66:3,71:2,73:4"
run,36,23,"3:2,4:2,6:3,9:1,12:1,19:1,20:1,29:1,30:1,35:1,40:1,46:1,47:1,48:2,50:5,52:1,57:1,58:1,61:3,64:3,70:1,74:1,76:1"
moment,35,28,"4:1,7:1,9:1,11:1,12:1,13:2,22:1,27:1,29:1,33:1,34:1,37:4,43:1,45:2,50:1,51:2,53:1,58:1,61:1,62:1,63:2,64:1,66:1,67:1,68:1,70:1,72:1,73:1"
bit,34,24,"5:1,6:1,8:2,17:1,18:1,21:1,22:1,27:3,30:2,37:1,38:1,40:3,48:1,50:1,55:1,57:1,60:1,61:1,64:1,67:1,69:1,71:4,72:2,77:1"
hand,34,22,"3:1,4:1,6:2,8:1,9:1,13:2,16:1,21:2,25:1,28:1,37:3,40:1,42:1,53:4,57:1,60:1,62:1,63:1,64:1,68:1,73:4,74:2"
child,33,19,"5:1,6:3,11:2,19:1,29:1,31:1,35:1,36:1,37:2,51:1,57:2,60:2,61:2,62:3,63:3,66:3,69:1,71:1,73:2"
stand,33,21,"4:1,6:4,10:3,20:1,22:1,24:2,28:1,29:2,32:2,36:1,43:1,48:1,50:1,51:1,53:2,61:1,63:2,67:2,73:1,74:2,75:1"
help,32,17,"5:1,8:1,16:5,19:1,20:1,26:1,28:1,29:1,40:6,41:2,44:1,46:2,50:2,55:1,67:3,68:2,81:1"
like,32,19,"3:1,5:2,6:3,8:1,9:1,12:1,25:1,29:3,30:1,31:1,36:1,44:1,53:1,66:1,67:2,72:4,73:2,75:1,77:4"
man,32,22,"3:1,4:1,8:4,12:1,20:1,21:1,22:1,25:2,28:1,29:1,30:1,36:1,44:1,46:3,48:1,49:1,53:1,57:1,59:1,66:3,73:2,77:2"
maybe,32,23,"4:1,6:1,9:1,11:1,12:1,17:3,20:1,21:1,25:2,35:1,36:1,37:4,44:1,51:1,56:1,57:1,61:3,62:1,66:1,67:1,72:1,76:1,77:2"
point,32,21,"4:1,7:2,10:1,13:1,18:2,20:1,21:1,25:6,32:4,36:1,41:1,44:1,58:1,60:1,62:1,64:1,65:1,67:1,70:1,71:1,72:2"
understand,32,22,"8:1,11:1,16:1,19:1,25:1,30:2,31:1,35:1,36:1,37:3,38:1,44:1,56:1,57:1,60:1,62:3,64:2,66:2,71:2,74:1,76:1,77:3"
amo,31,3,"8:12,16:14,59:5"
ask,31,17,"6:1,8:2,12:1,13:1,14:2,17:1,19:1,24:1,29:2,34:1,42:1,43:4,44:2,63:2,67:1,76:6,77:2"
wrong,31,19,"4:1,6:1,11:2,12:1,20:1,21:1,28:3,29:1,37:3,38:2,47:1,50:1,52:2,55:1,57:2,63:1,67:1,68:1,72:5"
enter,30,25,"2:1,6:1,7:1,8:1,12:1,15:1,18:2,20:2,21:1,28:1,30:1,32:1,33:3,34:1,37:2,40:1,42:1,45:1,49:1,50:1,51:1,52:1,56:1,66:1,68:1"
head,30,21,"4:1,6:1,7:2,16:1,17:1,30:1,31:1,37:2,40:2,41:1,44:3,48:1,50:2,51:1,55:2,57:1,72:1,73:1,75:1,76:2,77:2"
