word,total_count
scorpiu,325
draco,68
scorpius,43
amo,31
delphi,28
albu,12
polyjuice,4
bagman,3
beauxbaton,3
chapman,3
demiguise,2
ooof,2
owle,2
sleevie,2
weaponize,2
absconder,1
alor,1
amos,1
antiquate,1
anyfolk,1
bafta,1
buird,1
cru,1
diggity,1
diggor,1
dillydally,1
dishy,1
edric,1
engorgimpressed,1
enkin,1
eputy,1
euphemia,1
firewhiskie,1
fishfinger,1
frederick,1
geekness,1
gossipmonger,1
gravest,1
grotty,1
hogwarts,1
incante,1
iographie,1
kneesy,1
ludo,1
lunk,1
misper,1
nth,1
olores,1
onagall,1
parseltongue,1
pecky,1
potioning,1
pots,1
prophesize,1
puckish,1
pushchair,1
scarramanger,1
screenwrite,1
shirker,1
skewwhiff,1
spartan,1
spoiler,1
sweets,1
tae,1
tamer,1
turny,1
udley,1
ursley,1
weaky,1
wirk,1
wizardwide,1
