word,total_count
boomslang,2
creevey,2
fluxweed,2
haggis,2
lacewe,2
pixie,2
plunderer,2
rockfall,2
rotter,2
agleam,1
archenemy,1
attaaaack,1
atten,1
beakerful,1
bedraggled,1
betide,1
bigheade,1
blinded,1
boatlike,1
carthorse,1
chinned,1
ctober,1
deepset,1
enslaved,1
escapators,1
filch'll,1
glugge,1
gnomehole,1
granger,1
kelpy,1
lockhart'll,1
masklike,1
monkeyish,1
mortlake,1
mouthwatering,1
mummy'll,1
mystifie,1
never've,1
o'flaherty,1
overexcited,1
pictures'll,1
plumed,1
puffer,1
quickstep,1
rayed,1
rebone,1
resurfacing,1
salver,1
scalawag,1
skulkin,1
slimmest,1
smarmiest,1
splattering,1
sportingly,1
squirted,1
tampered,1
trollish,1
tubeworm,1
unsporte,1
wandpoint,1
whiskered,1
wizardkind,1
yeti,1
